index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Count_Workers,year,month,Count_Workers_sa,Count_Workers_trend
151,2020-08-01,2020-08-01,5,Construction,66145,2020,8,66414.17922794117,71973.66666666667
152,2020-09-01,2020-09-01,5,Construction,66963,2020,9,67443.796875,71972.04166666667
153,2020-10-01,2020-10-01,5,Construction,73121,2020,10,72641.20940563726,72632.125
154,2020-11-01,2020-11-01,5,Construction,77839,2020,11,76776.29794730392,73856.45833333334
155,2020-12-01,2020-12-01,5,Construction,78424,2020,12,77831.60523897059,75100.20833333333
156,2021-01-01,2021-01-01,5,Construction,77200,2021,1,78235.16513480392,76418.45833333333
157,2021-02-01,2021-02-01,5,Construction,78843,2021,2,79222.17815563726,77791.37499999999
158,2021-03-01,2021-03-01,5,Construction,80762,2021,3,80036.36825980393,79191.0
159,2021-04-01,2021-04-01,5,Construction,81386,2021,4,81116.32919730393,80369.79166666667
160,2021-05-01,2021-05-01,5,Construction,81018,2021,5,81003.61565563726,81163.70833333333
161,2021-06-01,2021-06-01,5,Construction,81306,2021,6,81654.18596813726,81795.41666666666
162,2021-07-01,2021-07-01,5,Construction,82176,2021,7,82808.06893382352,82416.87499999999
163,2021-08-01,2021-08-01,5,Construction,82772,2021,8,83041.17922794117,82987.875
164,2021-09-01,2021-09-01,5,Construction,83927,2021,9,84407.796875,83478.08333333333
165,2021-10-01,2021-10-01,5,Construction,84448,2021,10,83968.20940563726,83946.20833333334
166,2021-11-01,2021-11-01,5,Construction,85566,2021,11,84503.29794730392,84375.95833333333
167,2021-12-01,2021-12-01,5,Construction,85858,2021,12,85265.60523897059,84749.37499999999
168,2022-01-01,2022-01-01,5,Construction,84681,2022,1,85716.16513480392,85046.0
169,2022-02-01,2022-02-01,5,Construction,85066,2022,2,85445.17815563726,85293.625
170,2022-03-01,2022-03-01,5,Construction,86304,2022,3,85578.36825980393,85469.83333333334
171,2022-04-01,2022-04-01,5,Construction,87079,2022,4,86809.32919730393,85500.0
172,2022-05-01,2022-05-01,5,Construction,85639,2022,5,85624.61565563726,85412.08333333333
173,2022-06-01,2022-06-01,5,Construction,85647,2022,6,85995.18596813726,85144.91666666666
174,2022-07-01,2022-07-01,5,Construction,84954,2022,7,85586.06893382352,84741.75
175,2022-08-01,2022-08-01,5,Construction,85937,2022,8,86206.17922794117,84305.45833333333
176,2022-09-01,2022-09-01,5,Construction,84991,2022,9,85471.796875,83835.91666666666
177,2022-10-01,2022-10-01,5,Construction,84108,2022,10,83628.20940563726,83301.95833333333
178,2022-11-01,2022-11-01,5,Construction,83796,2022,11,82733.29794730392,82627.04166666666
179,2022-12-01,2022-12-01,5,Construction,81216,2022,12,80623.60523897059,81842.41666666667
180,2023-01-01,2023-01-01,5,Construction,79647,2023,1,80682.16513480392,81036.20833333333
181,2023-02-01,2023-02-01,5,Construction,79629,2023,2,80008.17815563726,80180.45833333333
182,2023-03-01,2023-03-01,5,Construction,80472,2023,3,79746.36825980393,79351.83333333333
183,2023-04-01,2023-04-01,5,Construction,80096,2023,4,79826.32919730393,78633.41666666666
184,2023-05-01,2023-05-01,5,Construction,76424,2023,5,76409.61565563726,77960.04166666666
185,2023-06-01,2023-06-01,5,Construction,76031,2023,6,76379.18596813726,77351.45833333333
186,2023-07-01,2023-07-01,5,Construction,75221,2023,7,75853.06893382352,76826.74999999999
187,2023-08-01,2023-08-01,5,Construction,75132,2023,8,75401.17922794117,76325.95833333331
188,2023-09-01,2023-09-01,5,Construction,75909,2023,9,76389.796875,75793.08333333334
189,2023-10-01,2023-10-01,5,Construction,75948,2023,10,75468.20940563726,75256.29166666666
190,2023-11-01,2023-11-01,5,Construction,75795,2023,11,74732.29794730392,74873.29166666667
191,2023-12-01,2023-12-01,5,Construction,74611,2023,12,74018.60523897059,74591.16666666667
192,2024-01-01,2024-01-01,5,Construction,73659,2024,1,74694.16513480392,74298.0
193,2024-02-01,2024-02-01,5,Construction,73598,2024,2,73977.17815563726,74028.16666666666
194,2024-03-01,2024-03-01,5,Construction,73714,2024,3,72988.36825980393,73715.41666666667
195,2024-04-01,2024-04-01,5,Construction,73971,2024,4,73701.32919730393,73398.54166666667
196,2024-05-01,2024-05-01,5,Construction,73357,2024,5,73342.61565563726,73138.12499999999
197,2024-06-01,2024-06-01,5,Construction,72327,2024,6,72675.18596813726,72961.66666666667
198,2024-07-01,2024-07-01,5,Construction,71889,2024,7,72521.06893382352,72838.08333333333
199,2024-08-01,2024-08-01,5,Construction,71988,2024,8,72257.17922794117,72678.29166666666
200,2024-09-01,2024-09-01,5,Construction,71547,2024,9,72027.796875,72468.41666666667
201,2024-10-01,2024-10-01,5,Construction,72705,2024,10,72225.20940563726,
202,2024-11-01,2024-11-01,5,Construction,72788,2024,11,71725.29794730392,
203,2024-12-01,2024-12-01,5,Construction,73383,2024,12,72790.60523897059,
204,2025-01-01,2025-01-01,5,Construction,71921,2025,1,72956.16513480392,
205,2025-02-01,2025-02-01,5,Construction,71501,2025,2,71880.17815563726,
206,2025-03-01,2025-03-01,5,Construction,70774,2025,3,70048.36825980393,
0,2008-01-01,2008-01-01,6,"Wholesale and retail trade, accommodation and food services",64640,2008,1,63915.9008374183,
1,2008-02-01,2008-02-01,6,"Wholesale and retail trade, accommodation and food services",67123,2008,2,66873.65083741829,
2,2008-03-01,2008-03-01,6,"Wholesale and retail trade, accommodation and food services",70290,2008,3,69247.0570874183,
3,2008-04-01,2008-04-01,6,"Wholesale and retail trade, accommodation and food services",70698,2008,4,70280.45292075163,
4,2008-05-01,2008-05-01,6,"Wholesale and retail trade, accommodation and food services",71137,2008,5,71260.1430249183,
5,2008-06-01,2008-06-01,6,"Wholesale and retail trade, accommodation and food services",71462,2008,6,72073.96594158497,
6,2008-07-01,2008-07-01,6,"Wholesale and retail trade, accommodation and food services",76945,2008,7,78267.65007148693,74212.16666666666
7,2008-08-01,2008-08-01,6,"Wholesale and retail trade, accommodation and food services",76030,2008,8,77147.08879697713,75369.04166666667
8,2008-09-01,2008-09-01,6,"Wholesale and retail trade, accommodation and food services",77489,2008,9,78255.26036560457,76373.04166666666
9,2008-10-01,2008-10-01,6,"Wholesale and retail trade, accommodation and food services",79283,2008,10,79860.0258374183,77280.37499999999
10,2008-11-01,2008-11-01,6,"Wholesale and retail trade, accommodation and food services",79335,2008,11,78918.59354575163,78173.70833333334
11,2008-12-01,2008-12-01,6,"Wholesale and retail trade, accommodation and food services",78857,2008,12,77189.21073325163,79047.33333333331
12,2009-01-01,2009-01-01,6,"Wholesale and retail trade, accommodation and food services",79154,2009,1,78429.9008374183,79659.625
13,2009-02-01,2009-02-01,6,"Wholesale and retail trade, accommodation and food services",80374,2009,2,80124.65083741829,80090.0
14,2009-03-01,2009-03-01,6,"Wholesale and retail trade, accommodation and food services",81135,2009,3,80092.0570874183,80584.5
15,2009-04-01,2009-04-01,6,"Wholesale and retail trade, accommodation and food services",81629,2009,4,81211.45292075163,80993.41666666666
16,2009-05-01,2009-05-01,6,"Wholesale and retail trade, accommodation and food services",81646,2009,5,81769.1430249183,81370.20833333334
17,2009-06-01,2009-06-01,6,"Wholesale and retail trade, accommodation and food services",81920,2009,6,82531.96594158497,81832.16666666666
18,2009-07-01,2009-07-01,6,"Wholesale and retail trade, accommodation and food services",81182,2009,7,82504.65007148693,82393.58333333331
19,2009-08-01,2009-08-01,6,"Wholesale and retail trade, accommodation and food services",82122,2009,8,83239.08879697713,82991.33333333334
20,2009-09-01,2009-09-01,6,"Wholesale and retail trade, accommodation and food services",83265,2009,9,84031.26036560457,83495.33333333333
21,2009-10-01,2009-10-01,6,"Wholesale and retail trade, accommodation and food services",83321,2009,10,83898.0258374183,84000.0
22,2009-11-01,2009-11-01,6,"Wholesale and retail trade, accommodation and food services",84340,2009,11,83923.59354575163,84594.83333333333
23,2009-12-01,2009-12-01,6,"Wholesale and retail trade, accommodation and food services",84939,2009,12,83271.21073325163,85220.95833333334
24,2010-01-01,2010-01-01,6,"Wholesale and retail trade, accommodation and food services",86546,2010,1,85821.9008374183,85914.5
25,2010-02-01,2010-02-01,6,"Wholesale and retail trade, accommodation and food services",87328,2010,2,87078.65083741829,86650.08333333333
26,2010-03-01,2010-03-01,6,"Wholesale and retail trade, accommodation and food services",86277,2010,3,85234.0570874183,87382.0
27,2010-04-01,2010-04-01,6,"Wholesale and retail trade, accommodation and food services",88599,2010,4,88181.45292075163,88138.29166666664
28,2010-05-01,2010-05-01,6,"Wholesale and retail trade, accommodation and food services",88952,2010,5,89075.1430249183,88937.375
29,2010-06-01,2010-06-01,6,"Wholesale and retail trade, accommodation and food services",89641,2010,6,90252.96594158497,89882.91666666667
30,2010-07-01,2010-07-01,6,"Wholesale and retail trade, accommodation and food services",90106,2010,7,91428.65007148693,90937.29166666667
31,2010-08-01,2010-08-01,6,"Wholesale and retail trade, accommodation and food services",90852,2010,8,91969.08879697713,91974.95833333334
32,2010-09-01,2010-09-01,6,"Wholesale and retail trade, accommodation and food services",92101,2010,9,92867.26036560457,93089.75
33,2010-10-01,2010-10-01,6,"Wholesale and retail trade, accommodation and food services",92636,2010,10,93213.0258374183,94250.24999999999
34,2010-11-01,2010-11-01,6,"Wholesale and retail trade, accommodation and food services",94203,2010,11,93786.59354575163,95373.49999999999
35,2010-12-01,2010-12-01,6,"Wholesale and retail trade, accommodation and food services",97769,2010,12,96101.21073325163,96466.0
36,2011-01-01,2011-01-01,6,"Wholesale and retail trade, accommodation and food services",99021,2011,1,98296.9008374183,97517.49999999999
37,2011-02-01,2011-02-01,6,"Wholesale and retail trade, accommodation and food services",99757,2011,2,99507.65083741829,98569.5
38,2011-03-01,2011-03-01,6,"Wholesale and retail trade, accommodation and food services",100603,2011,3,99560.0570874183,99630.16666666666
39,2011-04-01,2011-04-01,6,"Wholesale and retail trade, accommodation and food services",102125,2011,4,101707.45292075163,100688.16666666666
40,2011-05-01,2011-05-01,6,"Wholesale and retail trade, accommodation and food services",102384,2011,5,102507.1430249183,101736.875
41,2011-06-01,2011-06-01,6,"Wholesale and retail trade, accommodation and food services",102429,2011,6,103040.96594158497,102680.83333333333
42,2011-07-01,2011-07-01,6,"Wholesale and retail trade, accommodation and food services",102554,2011,7,103876.65007148693,103361.33333333331
43,2011-08-01,2011-08-01,6,"Wholesale and retail trade, accommodation and food services",103652,2011,8,104769.08879697713,103859.41666666667
44,2011-09-01,2011-09-01,6,"Wholesale and retail trade, accommodation and food services",104757,2011,9,105523.26036560457,104379.54166666667
45,2011-10-01,2011-10-01,6,"Wholesale and retail trade, accommodation and food services",105372,2011,10,105949.0258374183,104930.25
46,2011-11-01,2011-11-01,6,"Wholesale and retail trade, accommodation and food services",106636,2011,11,106219.59354575163,105491.04166666664
47,2011-12-01,2011-12-01,6,"Wholesale and retail trade, accommodation and food services",107991,2011,12,106323.21073325163,106074.24999999999
48,2012-01-01,2012-01-01,6,"Wholesale and retail trade, accommodation and food services",105131,2012,1,104406.9008374183,106469.70833333333
49,2012-02-01,2012-02-01,6,"Wholesale and retail trade, accommodation and food services",105601,2012,2,105351.65083741829,106750.95833333331
50,2012-03-01,2012-03-01,6,"Wholesale and retail trade, accommodation and food services",107242,2012,3,106199.0570874183,107005.33333333331
51,2012-04-01,2012-04-01,6,"Wholesale and retail trade, accommodation and food services",108703,2012,4,108285.45292075163,107145.29166666666
52,2012-05-01,2012-05-01,6,"Wholesale and retail trade, accommodation and food services",109265,2012,5,109388.1430249183,107252.29166666667
53,2012-06-01,2012-06-01,6,"Wholesale and retail trade, accommodation and food services",109545,2012,6,110156.96594158497,107276.66666666666
54,2012-07-01,2012-07-01,6,"Wholesale and retail trade, accommodation and food services",104929,2012,7,106251.65007148693,107427.70833333333
55,2012-08-01,2012-08-01,6,"Wholesale and retail trade, accommodation and food services",108027,2012,8,109144.08879697713,107719.04166666666
56,2012-09-01,2012-09-01,6,"Wholesale and retail trade, accommodation and food services",106487,2012,9,107253.26036560457,108099.66666666666
57,2012-10-01,2012-10-01,6,"Wholesale and retail trade, accommodation and food services",107001,2012,10,107578.0258374183,108517.95833333333
58,2012-11-01,2012-11-01,6,"Wholesale and retail trade, accommodation and food services",107575,2012,11,107158.59354575163,108799.08333333333
59,2012-12-01,2012-12-01,6,"Wholesale and retail trade, accommodation and food services",107637,2012,12,105969.21073325163,109027.5
60,2013-01-01,2013-01-01,6,"Wholesale and retail trade, accommodation and food services",109110,2013,1,108385.9008374183,109353.125
61,2013-02-01,2013-02-01,6,"Wholesale and retail trade, accommodation and food services",108614,2013,2,108364.65083741829,109849.70833333331
62,2013-03-01,2013-03-01,6,"Wholesale and retail trade, accommodation and food services",113364,2013,3,112321.0570874183,110278.70833333333
63,2013-04-01,2013-04-01,6,"Wholesale and retail trade, accommodation and food services",112620,2013,4,112202.45292075163,110547.54166666667
64,2013-05-01,2013-05-01,6,"Wholesale and retail trade, accommodation and food services",112095,2013,5,112218.1430249183,110913.45833333333
65,2013-06-01,2013-06-01,6,"Wholesale and retail trade, accommodation and food services",112197,2013,6,112808.96594158497,111358.5
66,2013-07-01,2013-07-01,6,"Wholesale and retail trade, accommodation and food services",110092,2013,7,111414.65007148693,111643.66666666666
67,2013-08-01,2013-08-01,6,"Wholesale and retail trade, accommodation and food services",114782,2013,8,115899.08879697713,111826.49999999997
68,2013-09-01,2013-09-01,6,"Wholesale and retail trade, accommodation and food services",110028,2013,9,110794.26036560457,111979.08333333331
69,2013-10-01,2013-10-01,6,"Wholesale and retail trade, accommodation and food services",109912,2013,10,110489.0258374183,112074.62499999999
70,2013-11-01,2013-11-01,6,"Wholesale and retail trade, accommodation and food services",113446,2013,11,113029.59354575163,112195.49999999997
71,2013-12-01,2013-12-01,6,"Wholesale and retail trade, accommodation and food services",112447,2013,12,110779.21073325163,112324.74999999999
72,2014-01-01,2014-01-01,6,"Wholesale and retail trade, accommodation and food services",111144,2014,1,110419.9008374183,112817.29166666666
73,2014-02-01,2014-02-01,6,"Wholesale and retail trade, accommodation and food services",110968,2014,2,110718.65083741829,113512.45833333331
74,2014-03-01,2014-03-01,6,"Wholesale and retail trade, accommodation and food services",114672,2014,3,113629.0570874183,114220.95833333331
75,2014-04-01,2014-04-01,6,"Wholesale and retail trade, accommodation and food services",113605,2014,4,113187.45292075163,115147.20833333331
76,2014-05-01,2014-05-01,6,"Wholesale and retail trade, accommodation and food services",114011,2014,5,114134.1430249183,115997.875
77,2014-06-01,2014-06-01,6,"Wholesale and retail trade, accommodation and food services",113383,2014,6,113994.96594158497,116869.625
78,2014-07-01,2014-07-01,6,"Wholesale and retail trade, accommodation and food services",120727,2014,7,122049.65007148693,117856.33333333331
79,2014-08-01,2014-08-01,6,"Wholesale and retail trade, accommodation and food services",120831,2014,8,121948.08879697713,118868.41666666667
80,2014-09-01,2014-09-01,6,"Wholesale and retail trade, accommodation and food services",120983,2014,9,121749.26036560457,119772.24999999997
81,2014-10-01,2014-10-01,6,"Wholesale and retail trade, accommodation and food services",121187,2014,10,121764.0258374183,120623.58333333333
82,2014-11-01,2014-11-01,6,"Wholesale and retail trade, accommodation and food services",122587,2014,11,122170.59354575163,121562.16666666666
83,2014-12-01,2014-12-01,6,"Wholesale and retail trade, accommodation and food services",124228,2014,12,122560.21073325163,122546.16666666664
84,2015-01-01,2015-01-01,6,"Wholesale and retail trade, accommodation and food services",123044,2015,1,122319.9008374183,122938.37499999999
85,2015-02-01,2015-02-01,6,"Wholesale and retail trade, accommodation and food services",123358,2015,2,123108.65083741829,122796.25
86,2015-03-01,2015-03-01,6,"Wholesale and retail trade, accommodation and food services",123974,2015,3,122931.0570874183,122696.20833333333
