index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Real_Avg_Wage,year,month,Real_Avg_Wage_sa,Real_Avg_Wage_trend
131,2018-12-01,2018-12-01,5,Construction,1161288.49,2018,12,1117365.5719104882,1066108.7816666665
132,2019-01-01,2019-01-01,5,Construction,1106984.06,2019,1,1111426.1913636131,1071349.1666666667
133,2019-02-01,2019-02-01,5,Construction,1093997.06,2019,2,1106053.9300354882,1077383.0983333332
134,2019-03-01,2019-03-01,5,Construction,1086592.57,2019,3,1094901.3399313216,1082462.6545833333
135,2019-04-01,2019-04-01,5,Construction,1094466.49,2019,4,1097273.9004000714,1086956.7133333334
136,2019-05-01,2019-05-01,5,Construction,1089370.17,2019,5,1092606.5260771548,1090573.0629166665
137,2019-06-01,2019-06-01,5,Construction,1016180.33,2019,6,1038735.5590459048,1091892.49375
138,2019-07-01,2019-07-01,5,Construction,1083861.03,2019,7,1080871.8465505005,1092275.8954166668
139,2019-08-01,2019-08-01,5,Construction,1078282.28,2019,8,1080597.027751481,1094073.7704166665
140,2019-09-01,2019-09-01,5,Construction,1129582.83,2019,9,1101080.9411338337,1096752.1854166668
141,2019-10-01,2019-10-01,5,Construction,1072710.03,2019,10,1085976.3302959048,1099786.2616666665
142,2019-11-01,2019-11-01,5,Construction,1095948.67,2019,11,1102374.845504238,1102259.6600000001
143,2019-12-01,2019-12-01,5,Construction,1148180.32,2019,12,1104257.4019104883,1107942.7058333333
144,2020-01-01,2020-01-01,5,Construction,1129293.87,2020,1,1133736.0013636132,1114522.1933333334
145,2020-02-01,2020-02-01,5,Construction,1114836.25,2020,2,1126893.1200354882,1118977.9808333335
146,2020-03-01,2020-03-01,5,Construction,1130035.34,2020,3,1138344.1099313216,1122626.1979166667
147,2020-04-01,2020-04-01,5,Construction,1123841.55,2020,4,1126648.9604000715,1125022.0883333334
148,2020-05-01,2020-05-01,5,Construction,1119356.67,2020,5,1122593.0260771548,1126548.2800000003
149,2020-06-01,2020-06-01,5,Construction,1122586.93,2020,6,1145142.1590459049,1127484.7733333334
150,2020-07-01,2020-07-01,5,Construction,1135362.13,2020,7,1132372.9465505003,1126748.185
151,2020-08-01,2020-08-01,5,Construction,1133720.08,2020,8,1136034.827751481,1124790.7133333334
152,2020-09-01,2020-09-01,5,Construction,1161702.24,2020,9,1133200.3511338336,1122979.8524999998
153,2020-10-01,2020-10-01,5,Construction,1098091.99,2020,10,1111358.2902959047,1121223.2275
154,2020-11-01,2020-11-01,5,Construction,1107195.31,2020,11,1113621.4855042382,1120368.6154166667
155,2020-12-01,2020-12-01,5,Construction,1159409.52,2020,12,1115486.6019104882,1119790.1675
156,2021-01-01,2021-01-01,5,Construction,1100386.55,2021,1,1104828.681363613,1118983.0145833334
157,2021-02-01,2021-02-01,5,Construction,1096764.25,2021,2,1108821.1200354882,1117821.43125
158,2021-03-01,2021-03-01,5,Construction,1104646.68,2021,3,1112955.4499313214,1116845.0174999998
159,2021-04-01,2021-04-01,5,Construction,1107071.21,2021,4,1109878.6204000714,1117071.34125
160,2021-05-01,2021-05-01,5,Construction,1115616.32,2021,5,1118852.676077155,1118386.6245833333
161,2021-06-01,2021-06-01,5,Construction,1112444.53,2021,6,1134999.759045905,1120206.2404166665
162,2021-07-01,2021-07-01,5,Construction,1126132.86,2021,7,1123143.6765505006,1122005.7391666665
163,2021-08-01,2021-08-01,5,Construction,1115071.35,2021,8,1117386.097751481,1123537.7095833335
164,2021-09-01,2021-09-01,5,Construction,1156917.04,2021,9,1128415.1511338337,1125008.9820833334
165,2021-10-01,2021-10-01,5,Construction,1108308.96,2021,10,1121575.2602959047,1126301.2575
166,2021-11-01,2021-11-01,5,Construction,1128545.14,2021,11,1134971.315504238,1127882.2029166666
167,2021-12-01,2021-12-01,5,Construction,1181730.47,2021,12,1137807.5519104882,1129498.5079166668
168,2022-01-01,2022-01-01,5,Construction,1121253.57,2022,1,1125695.7013636131,1130043.7841666667
169,2022-02-01,2022-02-01,5,Construction,1112664.52,2022,2,1124721.3900354882,1130467.6491666667
170,2022-03-01,2022-03-01,5,Construction,1124056.95,2022,3,1132365.7199313215,1130913.42625
171,2022-04-01,2022-04-01,5,Construction,1118675.55,2022,4,1121482.9604000715,1131298.7495833333
172,2022-05-01,2022-05-01,5,Construction,1141954.67,2022,5,1145191.0260771548,1131513.6874999998
173,2022-06-01,2022-06-01,5,Construction,1124897.5,2022,6,1147452.729045905,1128901.7475
174,2022-07-01,2022-07-01,5,Construction,1126766.52,2022,7,1123777.3365505005,1124658.6758333333
175,2022-08-01,2022-08-01,5,Construction,1124610.45,2022,8,1126925.1977514809,1121201.1929166666
176,2022-09-01,2022-09-01,5,Construction,1158076.59,2022,9,1129574.7011338337,1117186.6733333333
177,2022-10-01,2022-10-01,5,Construction,1116397.17,2022,10,1129663.4702959047,1113650.7649999997
178,2022-11-01,2022-11-01,5,Construction,1125615.44,2022,11,1132041.615504238,1112370.7487499998
179,2022-12-01,2022-12-01,5,Construction,1121973.61,2022,12,1078050.6919104883,1112777.0204166668
180,2023-01-01,2023-01-01,5,Construction,1079176.71,2023,1,1083618.841363613,1113497.2170833333
181,2023-02-01,2023-02-01,5,Construction,1071761.79,2023,2,1083818.6600354882,1114358.1549999998
182,2023-03-01,2023-03-01,5,Construction,1068611.21,2023,3,1076919.9799313215,1114800.8049999997
183,2023-04-01,2023-04-01,5,Construction,1089259.49,2023,4,1092066.9004000714,1114979.5029166662
184,2023-05-01,2023-05-01,5,Construction,1140650.34,2023,5,1143886.696077155,1114943.2816666667
185,2023-06-01,2023-06-01,5,Construction,1135952.35,2023,6,1158507.579045905,1117223.6504166669
186,2023-07-01,2023-07-01,5,Construction,1132996.39,2023,7,1130007.2065505004,1122376.6116666668
187,2023-08-01,2023-08-01,5,Construction,1139043.09,2023,8,1141357.837751481,1126818.9625
188,2023-09-01,2023-09-01,5,Construction,1154267.55,2023,9,1125765.6611338337,1130863.19875
189,2023-10-01,2023-10-01,5,Construction,1124494.96,2023,10,1137761.2602959047,1134924.8299999998
190,2023-11-01,2023-11-01,5,Construction,1116648.34,2023,11,1123074.5155042382,1137007.7829166665
191,2023-12-01,2023-12-01,5,Construction,1185669.56,2023,12,1141746.6419104883,1136597.0133333334
192,2024-01-01,2024-01-01,5,Construction,1139151.83,2024,1,1143593.9613636131,1137658.8437500002
193,2024-02-01,2024-02-01,5,Construction,1118403.09,2024,2,1130459.9600354882,1140263.6520833333
194,2024-03-01,2024-03-01,5,Construction,1119031.58,2024,3,1127340.3499313216,1143344.49375
195,2024-04-01,2024-04-01,5,Construction,1136318.27,2024,4,1139125.6804000714,1146926.05625
196,2024-05-01,2024-05-01,5,Construction,1143582.43,2024,5,1146818.7860771548,1150999.1716666666
197,2024-06-01,2024-06-01,5,Construction,1123161.79,2024,6,1145717.019045905,1157549.1675
198,2024-07-01,2024-07-01,5,Construction,1171270.88,2024,7,1168281.6965505003,1165840.5245833334
199,2024-08-01,2024-08-01,5,Construction,1163284.0,2024,8,1165598.747751481,1174916.8625
200,2024-09-01,2024-09-01,5,Construction,1203966.84,2024,9,1175464.9511338337,1184411.5120833335
201,2024-10-01,2024-10-01,5,Construction,1160753.17,2024,10,1174019.4702959047,
202,2024-11-01,2024-11-01,5,Construction,1178144.9,2024,11,1184571.075504238,
203,2024-12-01,2024-12-01,5,Construction,1281372.9,2024,12,1237449.981910488,
204,2025-01-01,2025-01-01,5,Construction,1242441.06,2025,1,1246883.1913636131,
205,2025-02-01,2025-02-01,5,Construction,1232945.97,2025,2,1245002.8400354881,
206,2025-03-01,2025-03-01,5,Construction,1232360.29,2025,3,1240669.0599313215,
0,2008-01-01,2008-01-01,6,"Wholesale and retail trade, accommodation and food services",693501.14,2008,1,682028.0360050297,
1,2008-02-01,2008-02-01,6,"Wholesale and retail trade, accommodation and food services",744092.58,2008,2,752920.1227758629,
2,2008-03-01,2008-03-01,6,"Wholesale and retail trade, accommodation and food services",731044.29,2008,3,739269.7007185713,
3,2008-04-01,2008-04-01,6,"Wholesale and retail trade, accommodation and food services",735206.99,2008,4,744247.9994685713,
4,2008-05-01,2008-05-01,6,"Wholesale and retail trade, accommodation and food services",723488.18,2008,5,739797.8882706547,
5,2008-06-01,2008-06-01,6,"Wholesale and retail trade, accommodation and food services",713751.36,2008,6,737351.1988175296,
6,2008-07-01,2008-07-01,6,"Wholesale and retail trade, accommodation and food services",702406.72,2008,7,697502.4270038041,696329.3579166667
7,2008-08-01,2008-08-01,6,"Wholesale and retail trade, accommodation and food services",645484.12,2008,8,647691.1001900786,691758.2645833333
8,2008-09-01,2008-09-01,6,"Wholesale and retail trade, accommodation and food services",671017.12,2008,9,642143.725141059,685119.3983333332
9,2008-10-01,2008-10-01,6,"Wholesale and retail trade, accommodation and food services",663542.3,2008,10,676014.8571248213,678951.0595833333
10,2008-11-01,2008-11-01,6,"Wholesale and retail trade, accommodation and food services",640729.13,2008,11,657769.0112654463,673075.9308333332
11,2008-12-01,2008-12-01,6,"Wholesale and retail trade, accommodation and food services",704710.46,2008,12,652238.3232185713,667690.6879166665
12,2009-01-01,2009-01-01,6,"Wholesale and retail trade, accommodation and food services",667456.95,2009,1,655983.8460050296,663881.31625
13,2009-02-01,2009-02-01,6,"Wholesale and retail trade, accommodation and food services",660430.53,2009,2,669258.072775863,663913.3400000001
14,2009-03-01,2009-03-01,6,"Wholesale and retail trade, accommodation and food services",655373.55,2009,3,663598.9607185713,666337.2129166666
15,2009-04-01,2009-04-01,6,"Wholesale and retail trade, accommodation and food services",662837.6,2009,4,671878.6094685713,667835.42375
16,2009-05-01,2009-05-01,6,"Wholesale and retail trade, accommodation and food services",654854.48,2009,5,671164.1882706546,669909.5166666666
17,2009-06-01,2009-06-01,6,"Wholesale and retail trade, accommodation and food services",653139.23,2009,6,676739.0688175296,673272.35125
18,2009-07-01,2009-07-01,6,"Wholesale and retail trade, accommodation and food services",671593.93,2009,7,666689.6370038042,676909.1741666666
19,2009-08-01,2009-08-01,6,"Wholesale and retail trade, accommodation and food services",677065.48,2009,8,679272.4601900786,680590.3058333333
20,2009-09-01,2009-09-01,6,"Wholesale and retail trade, accommodation and food services",697608.71,2009,9,668735.315141059,684502.22875
21,2009-10-01,2009-10-01,6,"Wholesale and retail trade, accommodation and food services",672907.77,2009,10,685380.3271248213,688927.6550000001
22,2009-11-01,2009-11-01,6,"Wholesale and retail trade, accommodation and food services",681141.89,2009,11,698181.7712654463,693162.2954166668
23,2009-12-01,2009-12-01,6,"Wholesale and retail trade, accommodation and food services",745005.73,2009,12,692533.5932185713,697168.4654166667
24,2010-01-01,2010-01-01,6,"Wholesale and retail trade, accommodation and food services",714445.43,2010,1,702972.3260050297,700867.5525
25,2010-02-01,2010-02-01,6,"Wholesale and retail trade, accommodation and food services",701789.21,2010,2,710616.7527758629,704105.2016666667
26,2010-03-01,2010-03-01,6,"Wholesale and retail trade, accommodation and food services",707901.02,2010,3,716126.4307185713,707910.1995833333
27,2010-04-01,2010-04-01,6,"Wholesale and retail trade, accommodation and food services",716520.36,2010,4,725561.3694685713,712219.3829166666
28,2010-05-01,2010-05-01,6,"Wholesale and retail trade, accommodation and food services",702803.09,2010,5,719112.7982706546,716102.7808333334
29,2010-06-01,2010-06-01,6,"Wholesale and retail trade, accommodation and food services",701338.7,2010,6,724938.5388175296,723190.9966666667
30,2010-07-01,2010-07-01,6,"Wholesale and retail trade, accommodation and food services",712172.55,2010,7,707268.2570038042,733011.7466666666
31,2010-08-01,2010-08-01,6,"Wholesale and retail trade, accommodation and food services",714190.44,2010,8,716397.4201900786,741815.4529166667
32,2010-09-01,2010-09-01,6,"Wholesale and retail trade, accommodation and food services",751803.7,2010,9,722930.305141059,750298.7433333334
33,2010-10-01,2010-10-01,6,"Wholesale and retail trade, accommodation and food services",722133.18,2010,10,734605.7371248213,758337.7583333333
34,2010-11-01,2010-11-01,6,"Wholesale and retail trade, accommodation and food services",725118.03,2010,11,742157.9112654463,766462.4866666666
35,2010-12-01,2010-12-01,6,"Wholesale and retail trade, accommodation and food services",871146.77,2010,12,818674.6332185713,775058.7325
36,2011-01-01,2011-01-01,6,"Wholesale and retail trade, accommodation and food services",824002.39,2011,1,812529.2860050297,784083.4195833333
37,2011-02-01,2011-02-01,6,"Wholesale and retail trade, accommodation and food services",803521.2,2011,2,812348.7427758629,793455.5949999999
38,2011-03-01,2011-03-01,6,"Wholesale and retail trade, accommodation and food services",809768.0,2011,3,817993.4107185713,802916.6029166667
39,2011-04-01,2011-04-01,6,"Wholesale and retail trade, accommodation and food services",807589.74,2011,4,816630.7494685713,811985.3279166667
40,2011-05-01,2011-05-01,6,"Wholesale and retail trade, accommodation and food services",806727.19,2011,5,823036.8982706546,820306.2633333333
41,2011-06-01,2011-06-01,6,"Wholesale and retail trade, accommodation and food services",803724.5,2011,6,827324.3388175296,825604.2787499999
42,2011-07-01,2011-07-01,6,"Wholesale and retail trade, accommodation and food services",826379.24,2011,7,821474.9470038041,824898.4174999999
43,2011-08-01,2011-08-01,6,"Wholesale and retail trade, accommodation and food services",824915.96,2011,8,827122.9401900786,821301.2345833333
44,2011-09-01,2011-09-01,6,"Wholesale and retail trade, accommodation and food services",868142.37,2011,9,839268.975141059,817778.5645833333
45,2011-10-01,2011-10-01,6,"Wholesale and retail trade, accommodation and food services",823443.91,2011,10,835916.4671248213,814507.2283333333
46,2011-11-01,2011-11-01,6,"Wholesale and retail trade, accommodation and food services",823509.75,2011,11,840549.6312654463,811145.2929166666
47,2011-12-01,2011-12-01,6,"Wholesale and retail trade, accommodation and food services",899907.42,2011,12,847435.2832185713,807778.7079166668
48,2012-01-01,2012-01-01,6,"Wholesale and retail trade, accommodation and food services",778301.07,2012,1,766827.9660050296,809903.5608333333
49,2012-02-01,2012-02-01,6,"Wholesale and retail trade, accommodation and food services",762890.13,2012,2,771717.672775863,816536.9491666667
50,2012-03-01,2012-03-01,6,"Wholesale and retail trade, accommodation and food services",765854.99,2012,3,774080.4007185713,822963.96625
51,2012-04-01,2012-04-01,6,"Wholesale and retail trade, accommodation and food services",772990.68,2012,4,782031.6894685713,830062.9108333333
52,2012-05-01,2012-05-01,6,"Wholesale and retail trade, accommodation and food services",760639.8,2012,5,776949.5082706547,833905.5308333334
53,2012-06-01,2012-06-01,6,"Wholesale and retail trade, accommodation and food services",769013.85,2012,6,792613.6888175296,834066.0341666666
54,2012-07-01,2012-07-01,6,"Wholesale and retail trade, accommodation and food services",912086.36,2012,7,907182.0670038041,841776.2399999999
55,2012-08-01,2012-08-01,6,"Wholesale and retail trade, accommodation and food services",898410.16,2012,8,900617.1401900786,856562.4320833333
56,2012-09-01,2012-09-01,6,"Wholesale and retail trade, accommodation and food services",948896.58,2012,9,920023.185141059,870200.4299999999
57,2012-10-01,2012-10-01,6,"Wholesale and retail trade, accommodation and food services",913064.37,2012,10,925536.9271248212,883880.8362499999
58,2012-11-01,2012-11-01,6,"Wholesale and retail trade, accommodation and food services",826112.17,2012,11,843152.0512654464,898289.9091666667
59,2012-12-01,2012-12-01,6,"Wholesale and retail trade, accommodation and food services",901157.08,2012,12,848684.9432185713,912296.1237499999
60,2013-01-01,2013-01-01,6,"Wholesale and retail trade, accommodation and food services",962096.35,2013,1,950623.2460050297,920930.9358333333
61,2013-02-01,2013-02-01,6,"Wholesale and retail trade, accommodation and food services",933963.46,2013,2,942791.0027758629,924980.8641666665
62,2013-03-01,2013-03-01,6,"Wholesale and retail trade, accommodation and food services",922093.61,2013,3,930319.0207185713,925670.3829166666
63,2013-04-01,2013-04-01,6,"Wholesale and retail trade, accommodation and food services",945081.81,2013,4,954122.8194685713,922966.3833333333
64,2013-05-01,2013-05-01,6,"Wholesale and retail trade, accommodation and food services",934366.42,2013,5,950676.1282706547,923595.0191666667
65,2013-06-01,2013-06-01,6,"Wholesale and retail trade, accommodation and food services",931436.38,2013,6,955036.2188175296,926882.3316666667
66,2013-07-01,2013-07-01,6,"Wholesale and retail trade, accommodation and food services",956899.32,2013,7,951995.0270038041,926059.2408333333
67,2013-08-01,2013-08-01,6,"Wholesale and retail trade, accommodation and food services",950795.48,2013,8,953002.4601900786,921943.4291666666
68,2013-09-01,2013-09-01,6,"Wholesale and retail trade, accommodation and food services",913059.71,2013,9,884186.315141059,917902.1279166667
