index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Avg_Taxable_Income,year,month,Avg_Taxable_Income_sa,Avg_Taxable_Income_trend
89,2015-06-01,2015-06-01,5,Construction,664581.81,2015,6,681765.5750343393,684621.7858333333
90,2015-07-01,2015-07-01,5,Construction,698581.46,2015,7,696841.1905628318,686749.8891666665
91,2015-08-01,2015-08-01,5,Construction,686817.07,2015,8,689243.4060040084,688492.0541666666
92,2015-09-01,2015-09-01,5,Construction,717217.26,2015,9,695462.2349991064,690337.1254166666
93,2015-10-01,2015-10-01,5,Construction,692814.83,2015,10,699910.1231593392,691586.5970833333
94,2015-11-01,2015-11-01,5,Construction,696125.63,2015,11,699127.5956072559,692480.3466666667
95,2015-12-01,2015-12-01,5,Construction,724196.93,2015,12,693607.606154131,693532.9045833334
96,2016-01-01,2016-01-01,5,Construction,684849.42,2016,1,688598.8172218393,694533.3741666666
97,2016-02-01,2016-02-01,5,Construction,687849.63,2016,2,698604.5796957976,695784.1733333333
98,2016-03-01,2016-03-01,5,Construction,690508.94,2016,3,696885.6603989225,697020.8620833333
99,2016-04-01,2016-04-01,5,Construction,686754.94,2016,4,688964.2938885059,698223.1575
100,2016-05-01,2016-05-01,5,Construction,685312.93,2016,5,686599.7672739227,700293.5554166667
101,2016-06-01,2016-06-01,5,Construction,678149.82,2016,6,695333.5850343392,702660.1733333332
102,2016-07-01,2016-07-01,5,Construction,709024.72,2016,7,707284.4505628318,704974.2195833332
103,2016-08-01,2016-08-01,5,Construction,706392.99,2016,8,708819.3260040084,707249.2324999999
104,2016-09-01,2016-09-01,5,Construction,727321.87,2016,9,705566.8449991064,709594.2891666666
105,2016-10-01,2016-10-01,5,Construction,711565.31,2016,10,718660.6031593393,712770.51125
106,2016-11-01,2016-11-01,5,Construction,727064.7,2016,11,730066.6656072559,716514.4104166668
107,2016-12-01,2016-12-01,5,Construction,750056.69,2016,12,719467.3661541309,719967.5762499999
108,2017-01-01,2017-01-01,5,Construction,714526.77,2017,1,718276.1672218393,722211.6770833333
109,2017-02-01,2017-02-01,5,Construction,712772.59,2017,2,723527.5396957976,723697.3316666667
110,2017-03-01,2017-03-01,5,Construction,721867.34,2017,3,728244.0603989225,725254.42375
111,2017-04-01,2017-04-01,5,Construction,731625.87,2017,4,733835.223888506,726769.4495833332
112,2017-05-01,2017-05-01,5,Construction,730295.58,2017,5,731582.4172739226,728103.7908333333
113,2017-06-01,2017-06-01,5,Construction,716043.15,2017,6,733226.9150343393,728880.0770833333
114,2017-07-01,2017-07-01,5,Construction,724989.81,2017,7,723249.5405628319,729957.0679166666
115,2017-08-01,2017-08-01,5,Construction,726083.61,2017,8,728509.9460040084,731644.7529166667
116,2017-09-01,2017-09-01,5,Construction,745001.46,2017,9,723246.4349991063,733244.1016666668
117,2017-10-01,2017-10-01,5,Construction,730246.34,2017,10,737341.6331593392,734413.2704166668
118,2017-11-01,2017-11-01,5,Construction,740407.86,2017,11,743409.8256072559,735569.9245833334
119,2017-12-01,2017-12-01,5,Construction,755344.4,2017,12,724755.076154131,737081.0658333334
120,2018-01-01,2018-01-01,5,Construction,735086.84,2018,1,738836.2372218393,738829.5279166667
121,2018-02-01,2018-02-01,5,Construction,732716.96,2018,2,743471.9096957976,741675.1733333333
122,2018-03-01,2018-03-01,5,Construction,740307.34,2018,3,746684.0603989225,746007.1620833332
123,2018-04-01,2018-04-01,5,Construction,741245.92,2018,4,743455.273888506,750659.6479166666
124,2018-05-01,2018-05-01,5,Construction,748435.23,2018,5,749722.0672739226,755230.08625
125,2018-06-01,2018-06-01,5,Construction,734170.89,2018,6,751354.6550343393,762846.7158333333
126,2018-07-01,2018-07-01,5,Construction,748825.16,2018,7,747084.8905628319,772450.275
127,2018-08-01,2018-08-01,5,Construction,770543.75,2018,8,772970.0860040084,780925.2154166668
128,2018-09-01,2018-09-01,5,Construction,804509.05,2018,9,782754.0249991064,788718.7679166666
129,2018-10-01,2018-10-01,5,Construction,782398.41,2018,10,789493.7031593393,796427.1779166666
130,2018-11-01,2018-11-01,5,Construction,797946.31,2018,11,800948.275607256,804184.81875
131,2018-12-01,2018-12-01,5,Construction,880605.06,2018,12,850015.736154131,809953.2591666667
132,2019-01-01,2019-01-01,5,Construction,840311.6,2019,1,844060.9972218393,815623.6075
133,2019-02-01,2019-02-01,5,Construction,830890.77,2019,2,841645.7196957977,821910.3945833335
134,2019-03-01,2019-03-01,5,Construction,829178.79,2019,3,835555.5103989226,827417.9554166666
135,2019-04-01,2019-04-01,5,Construction,837376.31,2019,4,839585.663888506,832538.10875
136,2019-05-01,2019-05-01,5,Construction,838488.22,2019,5,839775.0572739226,837167.6404166666
137,2019-06-01,2019-06-01,5,Construction,782560.47,2019,6,799744.2350343392,840223.7320833332
138,2019-07-01,2019-07-01,5,Construction,836523.94,2019,7,834783.6705628318,842843.4199999999
139,2019-08-01,2019-08-01,5,Construction,833727.86,2019,8,836154.1960040084,846821.0770833332
140,2019-09-01,2019-09-01,5,Construction,873506.4,2019,9,851751.3749991064,851574.0862499999
141,2019-10-01,2019-10-01,5,Construction,836284.74,2019,10,843380.0331593392,856460.6154166665
142,2019-11-01,2019-11-01,5,Construction,855168.74,2019,11,858170.7056072559,860574.3854166665
143,2019-12-01,2019-12-01,5,Construction,896728.83,2019,12,866139.5061541309,866884.0083333333
144,2020-01-01,2020-01-01,5,Construction,887060.34,2020,1,890809.7372218393,873812.3841666667
145,2020-02-01,2020-02-01,5,Construction,879605.8,2020,2,890360.7496957977,879065.14375
146,2020-03-01,2020-03-01,5,Construction,894535.98,2020,3,900912.7003989225,883940.4695833332
147,2020-04-01,2020-04-01,5,Construction,889295.82,2020,4,891505.1738885059,888013.6499999998
148,2020-05-01,2020-05-01,5,Construction,885299.19,2020,5,886586.0272739226,891243.3466666666
149,2020-06-01,2020-06-01,5,Construction,887180.45,2020,6,904364.2150343392,894082.6495833334
150,2020-07-01,2020-07-01,5,Construction,898184.98,2020,7,896444.7105628318,895746.2737499999
151,2020-08-01,2020-08-01,5,Construction,898133.05,2020,8,900559.3860040085,896348.4175
152,2020-09-01,2020-09-01,5,Construction,926109.03,2020,9,904354.0049991064,896994.5616666666
153,2020-10-01,2020-10-01,5,Construction,881438.44,2020,10,888533.7331593392,897866.7966666666
154,2020-11-01,2020-11-01,5,Construction,887527.76,2020,11,890529.7256072559,899737.8970833332
155,2020-12-01,2020-12-01,5,Construction,932513.08,2020,12,901923.7561541309,902014.5866666666
156,2021-01-01,2021-01-01,5,Construction,891203.07,2021,1,894952.4672218392,904456.0841666666
157,2021-02-01,2021-02-01,5,Construction,889914.52,2021,2,900669.4696957977,906977.0454166668
158,2021-03-01,2021-03-01,5,Construction,899734.72,2021,3,906111.4403989225,910012.2983333332
159,2021-04-01,2021-04-01,5,Construction,905030.72,2021,4,907240.0738885059,914479.0641666667
160,2021-05-01,2021-05-01,5,Construction,914470.7,2021,5,915757.5372739226,920289.455
161,2021-06-01,2021-06-01,5,Construction,912649.49,2021,6,929833.2550343393,927116.7666666665
162,2021-07-01,2021-07-01,5,Construction,931311.88,2021,7,929571.6105628319,934325.3083333331
163,2021-08-01,2021-08-01,5,Construction,925509.22,2021,8,927935.5560040084,941421.5924999999
164,2021-09-01,2021-09-01,5,Construction,971578.93,2021,9,949823.9049991064,949144.79375
165,2021-10-01,2021-10-01,5,Construction,943170.92,2021,10,950266.2131593393,957795.0049999999
166,2021-11-01,2021-11-01,5,Construction,965244.66,2021,11,968246.625607256,967599.6337499999
167,2021-12-01,2021-12-01,5,Construction,1018651.66,2021,12,988062.336154131,978230.3366666667
168,2022-01-01,2022-01-01,5,Construction,978069.49,2022,1,981818.8872218393,988580.7241666666
169,2022-02-01,2022-02-01,5,Construction,973358.92,2022,2,984113.8696957977,999508.8612499998
170,2022-03-01,2022-03-01,5,Construction,1001647.15,2022,3,1008023.8703989226,1010920.7125000001
171,2022-04-01,2022-04-01,5,Construction,1010723.36,2022,4,1012932.7138885059,1021881.97875
172,2022-05-01,2022-05-01,5,Construction,1044089.15,2022,5,1045375.9872739227,1032486.03375
173,2022-06-01,2022-06-01,5,Construction,1038167.91,2022,6,1055351.6750343393,1040733.7770833332
174,2022-07-01,2022-07-01,5,Construction,1054202.76,2022,7,1052462.490562832,1047048.0508333334
175,2022-08-01,2022-08-01,5,Construction,1064893.63,2022,8,1067319.9660040082,1053537.2625
176,2022-09-01,2022-09-01,5,Construction,1106078.95,2022,9,1084323.9249991064,1059057.9020833333
177,2022-10-01,2022-10-01,5,Construction,1071741.29,2022,10,1078836.5831593394,1064357.4545833333
178,2022-11-01,2022-11-01,5,Construction,1091171.61,2022,11,1094173.575607256,1071055.0654166667
179,2022-12-01,2022-12-01,5,Construction,1090670.55,2022,12,1060081.2261541309,1078522.137916667
180,2023-01-01,2023-01-01,5,Construction,1057593.17,2023,1,1061342.5672218392,1085345.19375
181,2023-02-01,2023-02-01,5,Construction,1049576.32,2023,2,1060331.2696957977,1091400.8225
182,2023-03-01,2023-03-01,5,Construction,1057925.1,2023,3,1064301.8203989228,1096552.9216666666
183,2023-04-01,2023-04-01,5,Construction,1081634.67,2023,4,1083844.0238885058,1101339.99125
184,2023-05-01,2023-05-01,5,Construction,1133920.5,2023,5,1135207.3372739225,1105732.9437499996
185,2023-06-01,2023-06-01,5,Construction,1127546.3,2023,6,1144730.0650343392,1112006.3354166665
186,2023-07-01,2023-07-01,5,Construction,1128577.71,2023,7,1126837.440562832,1120693.0870833334
187,2023-08-01,2023-08-01,5,Construction,1135853.77,2023,8,1138280.1060040083,1128856.6616666666
188,2023-09-01,2023-09-01,5,Construction,1158769.19,2023,9,1137014.1649991064,1136610.5804166668
189,2023-10-01,2023-10-01,5,Construction,1133940.72,2023,10,1141036.0131593393,1144228.1070833334
190,2023-11-01,2023-11-01,5,Construction,1134403.04,2023,11,1137405.005607256,1150120.454583333
191,2023-12-01,2023-12-01,5,Construction,1198000.52,2023,12,1167411.1961541309,1153618.1066666667
192,2024-01-01,2024-01-01,5,Construction,1158745.24,2024,1,1162494.6372218393,1158859.65
193,2024-02-01,2024-02-01,5,Construction,1144350.04,2024,2,1155104.9896957977,1165983.2245833331
194,2024-03-01,2024-03-01,5,Construction,1149245.43,2024,3,1155622.1503989226,1173443.8125
195,2024-04-01,2024-04-01,5,Construction,1173134.98,2024,4,1175344.3338885058,1181410.815
196,2024-05-01,2024-05-01,5,Construction,1183836.53,2024,5,1185123.3672739225,1189901.56625
197,2024-06-01,2024-06-01,5,Construction,1161573.92,2024,6,1178757.685034339,1201060.4516666667
198,2024-07-01,2024-07-01,5,Construction,1220347.13,2024,7,1218606.8605628319,1214511.3633333333
199,2024-08-01,2024-08-01,5,Construction,1215050.14,2024,8,1217476.4760040082,1228857.6633333333
200,2024-09-01,2024-09-01,5,Construction,1258626.93,2024,9,1236871.9049991064,1243644.3912499999
201,2024-10-01,2024-10-01,5,Construction,1225291.04,2024,10,1232386.3331593394,
202,2024-11-01,2024-11-01,5,Construction,1246830.75,2024,11,1249832.715607256,
203,2024-12-01,2024-12-01,5,Construction,1353386.06,2024,12,1322796.736154131,
204,2025-01-01,2025-01-01,5,Construction,1326181.58,2025,1,1329930.9772218394,
205,2025-02-01,2025-02-01,5,Construction,1321224.9,2025,2,1331979.8496957975,
206,2025-03-01,2025-03-01,5,Construction,1327252.04,2025,3,1333628.7603989227,
0,2008-01-01,2008-01-01,6,"Wholesale and retail trade, accommodation and food services",376208.33,2008,1,368864.27530139405,
1,2008-02-01,2008-02-01,6,"Wholesale and retail trade, accommodation and food services",405243.59,2008,2,413597.6845722273,
2,2008-03-01,2008-03-01,6,"Wholesale and retail trade, accommodation and food services",401424.34,2008,3,407010.362488894,
3,2008-04-01,2008-04-01,6,"Wholesale and retail trade, accommodation and food services",405161.64,2008,4,411752.16340035235,
4,2008-05-01,2008-05-01,6,"Wholesale and retail trade, accommodation and food services",403310.1,2008,5,414318.635067019,
5,2008-06-01,2008-06-01,6,"Wholesale and retail trade, accommodation and food services",403794.45,2008,6,421808.79863472737,
6,2008-07-01,2008-07-01,6,"Wholesale and retail trade, accommodation and food services",401877.75,2008,7,399111.0170752911,395226.54124999995
7,2008-08-01,2008-08-01,6,"Wholesale and retail trade, accommodation and food services",372752.99,2008,8,375061.16812921263,394515.49875
8,2008-09-01,2008-09-01,6,"Wholesale and retail trade, accommodation and food services",391615.38,2008,9,369259.964452742,392467.59375
9,2008-10-01,2008-10-01,6,"Wholesale and retail trade, accommodation and food services",390675.69,2008,10,397555.5430097273,390518.1237499999
10,2008-11-01,2008-11-01,6,"Wholesale and retail trade, accommodation and food services",376781.67,2008,11,387138.1136086857,388413.7675
11,2008-12-01,2008-12-01,6,"Wholesale and retail trade, accommodation and food services",409520.08,2008,12,372888.28425972734,386148.6266666666
12,2009-01-01,2009-01-01,6,"Wholesale and retail trade, accommodation and food services",384913.3,2009,1,377569.245301394,384328.53958333336
13,2009-02-01,2009-02-01,6,"Wholesale and retail trade, accommodation and food services",379473.6,2009,2,387827.69457222725,384246.63958333334
14,2009-03-01,2009-03-01,6,"Wholesale and retail trade, accommodation and food services",378044.61,2009,3,383630.632488894,385317.67041666666
15,2009-04-01,2009-04-01,6,"Wholesale and retail trade, accommodation and food services",381754.09,2009,4,388344.61340035236,385699.9525
16,2009-05-01,2009-05-01,6,"Wholesale and retail trade, accommodation and food services",376213.1,2009,5,387221.635067019,386228.98291666666
17,2009-06-01,2009-06-01,6,"Wholesale and retail trade, accommodation and food services",376528.07,2009,6,394542.41863472736,387571.45333333337
18,2009-07-01,2009-07-01,6,"Wholesale and retail trade, accommodation and food services",385462.04,2009,7,382695.30707529106,389409.8458333333
19,2009-08-01,2009-08-01,6,"Wholesale and retail trade, accommodation and food services",387203.1,2009,8,389511.2781292126,391602.70999999996
20,2009-09-01,2009-09-01,6,"Wholesale and retail trade, accommodation and food services",402870.01,2009,9,380514.594452742,393986.6175
21,2009-10-01,2009-10-01,6,"Wholesale and retail trade, accommodation and food services",388595.83,2009,10,395475.68300972733,396725.6320833334
22,2009-11-01,2009-11-01,6,"Wholesale and retail trade, accommodation and food services",391558.26,2009,11,401914.7036086857,399558.7025
23,2009-12-01,2009-12-01,6,"Wholesale and retail trade, accommodation and food services",426962.78,2009,12,390330.98425972735,402303.43124999997
24,2010-01-01,2010-01-01,6,"Wholesale and retail trade, accommodation and food services",411592.02,2010,1,404247.96530139406,405000.1804166666
25,2010-02-01,2010-02-01,6,"Wholesale and retail trade, accommodation and food services",405423.62,2010,2,413777.71457222727,407659.55249999993
26,2010-03-01,2010-03-01,6,"Wholesale and retail trade, accommodation and food services",409308.37,2010,3,414894.392488894,410618.79458333325
27,2010-04-01,2010-04-01,6,"Wholesale and retail trade, accommodation and food services",416226.68,2010,4,422817.20340035233,413801.26541666663
28,2010-05-01,2010-05-01,6,"Wholesale and retail trade, accommodation and food services",409734.2,2010,5,420742.735067019,416830.9175
29,2010-06-01,2010-06-01,6,"Wholesale and retail trade, accommodation and food services",408880.46,2010,6,426894.8086347274,421959.5366666666
30,2010-07-01,2010-07-01,6,"Wholesale and retail trade, accommodation and food services",417831.63,2010,7,415064.8970752911,428761.2295833333
31,2010-08-01,2010-08-01,6,"Wholesale and retail trade, accommodation and food services",418658.44,2010,8,420966.61812921264,434894.45458333334
32,2010-09-01,2010-09-01,6,"Wholesale and retail trade, accommodation and food services",442436.48,2010,9,420081.064452742,440970.9033333334
33,2010-10-01,2010-10-01,6,"Wholesale and retail trade, accommodation and food services",425408.66,2010,10,432288.5130097273,446916.49041666667
34,2010-11-01,2010-11-01,6,"Wholesale and retail trade, accommodation and food services",427457.08,2010,11,437813.5236086857,452913.14458333334
35,2010-12-01,2010-12-01,6,"Wholesale and retail trade, accommodation and food services",514150.82,2010,12,477519.02425972733,459233.1854166667
36,2011-01-01,2011-01-01,6,"Wholesale and retail trade, accommodation and food services",487644.61,2011,1,480300.555301394,465770.7504166666
37,2011-02-01,2011-02-01,6,"Wholesale and retail trade, accommodation and food services",476568.43,2011,2,484922.52457222727,472491.7666666666
