index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Avg_Taxable_Income,year,month,Avg_Taxable_Income_sa,Avg_Taxable_Income_trend,Nominal_Wage_Growth_SA,Nominal_Wage_Growth_SA_Annual,Nominal_Wage_Growth_SA_Annual_cycle
34,2010-11-01,2010-11-01,5,Construction,489883.01,2010,11,492884.97560725594,502189.70375,0.6024374431611301,9.488652732908553,0.6332952373521419
35,2010-12-01,2010-12-01,5,Construction,554515.58,2010,12,523926.2561541309,507564.01999999996,6.29787518043754,15.997583150256322,7.105250541461464
36,2011-01-01,2011-01-01,5,Construction,522516.38,2011,1,526265.7772218393,513483.11249999993,0.4465363283912449,15.424387762665237,6.500013006865625
37,2011-02-01,2011-02-01,5,Construction,522082.43,2011,2,532837.3796957976,519765.49666666664,1.2487231278176303,13.37571007317393,4.4244797613154265
38,2011-03-01,2011-03-01,5,Construction,529019.57,2011,3,535396.2903989225,526250.92125,0.4802423404652645,13.744755243803187,4.772059437122476
39,2011-04-01,2011-04-01,5,Construction,532615.48,2011,4,534824.8338885059,532085.4058333333,-0.10673523904896065,11.285410533933193,2.2968086244534476
40,2011-05-01,2011-05-01,5,Construction,531865.01,2011,5,533151.8472739226,537126.3391666666,-0.3128101966431984,12.839904900730392,3.8410887898149966
41,2011-06-01,2011-06-01,5,Construction,527315.02,2011,6,544498.7850343393,541098.7479166667,2.1282750530519756,14.346817442204983,5.34359381826877
42,2011-07-01,2011-07-01,5,Construction,540808.7,2011,7,539068.4305628318,542894.9679166668,-0.9973125047772147,15.847190500448317,6.84545120092678
43,2011-08-01,2011-08-01,5,Construction,542843.37,2011,8,545269.7060040084,543795.8225,1.150368875191221,16.45245293978661,7.45813371970212
44,2011-09-01,2011-09-01,5,Construction,578015.49,2011,9,556260.4649991064,545078.9708333334,2.015655532313243,16.458677475366777,7.477705187489072
45,2011-10-01,2011-10-01,5,Construction,544251.52,2011,10,551346.8131593392,546762.3920833333,-0.883336521098077,12.535045751822915,3.5732807993410134
46,2011-11-01,2011-11-01,5,Construction,549452.03,2011,11,552453.995607256,548783.56,0.2008141557166665,12.085785314638242,3.148963952817951
47,2011-12-01,2011-12-01,5,Construction,590284.37,2011,12,559695.046154131,550683.0120833333,1.3107065211675595,6.827065752069772,-2.0792274833574185
48,2012-01-01,2012-01-01,5,Construction,529856.87,2012,1,533606.2672218393,554757.8291666666,-4.661248855346711,1.3948256409053394,-7.47553094949295
49,2012-02-01,2012-02-01,5,Construction,536362.45,2012,2,547117.3996957976,560901.9754166667,2.532041563961096,2.6799959132282725,-6.14917548717906
50,2012-03-01,2012-03-01,5,Construction,545535.11,2012,3,551911.8303989226,566785.6975,0.8763074809521099,3.0847318698630444,-5.698108087699052
51,2012-04-01,2012-04-01,5,Construction,556502.05,2012,4,558711.403888506,572927.5404166665,1.2320035764895154,4.46624174616761,-4.265175360461029
52,2012-05-01,2012-05-01,5,Construction,556486.47,2012,5,557773.3072739226,577969.6229166667,-0.16790360963718776,4.6180952248206175,-4.0568185006690065
53,2012-06-01,2012-06-01,5,Construction,548280.41,2012,6,565464.1750343393,581571.5691666666,1.3788518848284914,3.85040161268273,-4.762906169041282
54,2012-07-01,2012-07-01,5,Construction,617638.92,2012,7,615898.6505628319,587729.3483333334,8.919128347154759,14.25240575111828,5.705859810819399
55,2012-08-01,2012-08-01,5,Construction,613472.66,2012,8,615898.9960040085,596170.3816666666,5.608734103823565e-05,12.953092611288564,4.478554495926458
56,2012-09-01,2012-09-01,5,Construction,648595.53,2012,9,626840.5049991064,604511.19875,1.7765102827066004,12.688307805609277,4.2910695578516425
57,2012-10-01,2012-10-01,5,Construction,621075.71,2012,10,628171.0031593392,613174.8466666666,0.2122546564272687,13.933913857192781,5.619279022115714
58,2012-11-01,2012-11-01,5,Construction,593637.82,2012,11,596639.7856072559,621608.7229166665,-5.019527707184734,7.998094022549518,-0.2286554624671009
59,2012-12-01,2012-12-01,5,Construction,632545.29,2012,12,601955.966154131,629895.1470833332,0.8910201222106506,7.550704672194297,-0.5829424917126351
60,2013-01-01,2013-01-01,5,Construction,635382.65,2013,1,639132.0472218393,636535.1708333333,6.1758804892697805,19.775963380154437,11.740572306392616
61,2013-02-01,2013-02-01,5,Construction,633421.47,2013,2,644176.4196957976,641957.41625,0.789253565970438,17.740071884748264,9.80803196616623
62,2013-03-01,2013-03-01,5,Construction,648655.7,2013,3,655032.4203989225,646136.82375,1.6852527306497,18.684250693713935,10.86050770050991
63,2013-04-01,2013-04-01,5,Construction,661309.01,2013,4,663518.363888506,648291.97875,1.295499768456554,18.75869353490318,11.047968263179934
64,2013-05-01,2013-05-01,5,Construction,654092.54,2013,5,655379.3772739227,651938.5054166667,-1.2266407468943696,17.499236468851986,9.9059409404031
65,2013-06-01,2013-06-01,5,Construction,649548.52,2013,6,666732.2850343393,656696.2079166668,1.7322650290949815,17.908846302040303,10.436998517681474
66,2013-07-01,2013-07-01,5,Construction,675731.38,2013,7,673991.1105628319,659819.3849999999,1.0887166695578099,9.432146010859555,2.0852935156991137
67,2013-08-01,2013-08-01,5,Construction,685514.09,2013,8,687940.4260040084,661612.7770833331,2.0696586679797457,11.696955258477338,4.478094609520283
68,2013-09-01,2013-09-01,5,Construction,676859.88,2013,9,655104.8549991064,662811.5108333332,-4.773025361459238,4.509017808292448,-2.5794215157873026
69,2013-10-01,2013-10-01,5,Construction,644535.08,2013,10,651630.3731593392,663562.6466666667,-0.5303703389241354,3.734551560325583,-3.2216385917331687
70,2013-11-01,2013-11-01,5,Construction,657695.09,2013,11,660697.0556072559,664337.9508333334,1.391384260368067,10.736339001396455,3.913644139915963
71,2013-12-01,2013-12-01,5,Construction,682672.88,2013,12,652083.556154131,664931.3475,-1.3036987799511457,8.327451311806545,1.6389409891976063
72,2014-01-01,2014-01-01,5,Construction,660211.31,2014,1,663960.7072218393,664209.51375,1.8214155157902923,3.8847465258430525,-2.669477077736456
73,2014-02-01,2014-02-01,5,Construction,651634.22,2014,2,662389.1696957976,662104.18125,-0.23669134467571018,2.8272922514923193,-3.593142167184908
74,2014-03-01,2014-03-01,5,Construction,659212.56,2014,3,665589.2803989226,661414.9133333333,0.4831163988678444,1.6116545794131687,-4.676067304956993
75,2014-04-01,2014-04-01,5,Construction,668779.41,2014,4,670988.763888506,662492.0270833333,0.8112335412534311,1.1258769020679793,-5.030760490195997
76,2014-05-01,2014-05-01,5,Construction,665229.44,2014,5,666516.2772739226,663615.0804166667,-0.6665516406958116,1.6993058350911694,-4.328390418106923
77,2014-06-01,2014-06-01,5,Construction,652653.14,2014,6,669836.9050343393,664567.9970833333,0.4982065515336309,0.4656471674894469,-5.435727792926109
78,2014-07-01,2014-07-01,5,Construction,655302.75,2014,7,653562.4805628319,665196.6504166668,-2.4296100064347903,-3.030993981944452,-8.809110591029652
79,2014-08-01,2014-08-01,5,Construction,655414.74,2014,8,657841.0760040084,665990.0487500001,0.6546574456801624,-4.375284379613509,-10.033606731645287
80,2014-09-01,2014-09-01,5,Construction,690416.8,2014,9,668661.7749991064,666957.96875,1.6448804110602566,2.0694274964606185,-3.4728978740870815
81,2014-10-01,2014-10-01,5,Construction,656828.89,2014,10,663924.1831593392,667761.4933333334,-0.7085184194615457,1.8866232309576514,-3.5437581951627015
82,2014-11-01,2014-11-01,5,Construction,672354.56,2014,11,675356.525607256,668453.53625,1.721934934425029,2.2187884561595927,-3.103931027026033
83,2014-12-01,2014-12-01,5,Construction,690883.41,2014,12,660294.086154131,669300.1520833333,-2.2302945010535535,1.2591223812519203,-3.9604187811142513
84,2015-01-01,2015-01-01,5,Construction,667088.46,2015,1,670837.8572218393,671600.4595833333,1.5968295474400263,1.0357766544311753,-4.085247479768381
85,2015-02-01,2015-02-01,5,Construction,663798.63,2015,2,674553.5796957976,674712.1695833334,0.5538927825788464,1.8364445791869688,-3.190870931249484
86,2015-03-01,2015-03-01,5,Construction,670278.23,2015,3,676654.9503989225,677137.2858333334,0.31152020630778043,1.662537292272459,-3.2759935885837788
87,2015-04-01,2015-04-01,5,Construction,676998.33,2015,4,679207.6838885059,679753.3858333334,0.3772577867166227,1.224896815316212,-3.629864399004398
88,2015-05-01,2015-05-01,5,Construction,673619.55,2015,5,674906.3872739227,682243.26125,-0.6332815008743831,1.25880046535638,-3.517271736606581
89,2015-06-01,2015-06-01,5,Construction,664581.81,2015,6,681765.5750343393,684621.7858333333,1.016316912945836,1.7808320070672234,-2.921669519636505
90,2015-07-01,2015-07-01,5,Construction,698581.46,2015,7,696841.1905628318,686749.8891666665,2.2112608909203413,6.621969786688098,1.9879100546671609
91,2015-08-01,2015-08-01,5,Construction,686817.07,2015,8,689243.4060040084,688492.0541666666,-1.0903179464300639,4.773543511565181,0.2028086939188647
92,2015-09-01,2015-09-01,5,Construction,717217.26,2015,9,695462.2349991064,690337.1254166666,0.902268914134785,4.008074186689647,-0.5044559354341063
93,2015-10-01,2015-10-01,5,Construction,692814.83,2015,10,699910.1231593392,691586.5970833333,0.6395585463010001,5.420188164973561,0.9607376160945318
94,2015-11-01,2015-11-01,5,Construction,696125.63,2015,11,699127.5956072559,692480.3466666667,-0.11180400542729618,3.519780900706615,-0.8917162082243992
95,2015-12-01,2015-12-01,5,Construction,724196.93,2015,12,693607.606154131,693532.9045833334,-0.7895539366215898,5.0452549399668145,0.6765767135693457
96,2016-01-01,2016-01-01,5,Construction,684849.42,2016,1,688598.8172218393,694533.3741666666,-0.7221358139458789,2.6475786673033186,-1.6834167775665367
97,2016-02-01,2016-02-01,5,Construction,687849.63,2016,2,698604.5796957976,695784.1733333333,1.4530612344538563,3.5654691819805073,-0.7329863464584605
98,2016-03-01,2016-03-01,5,Construction,690508.94,2016,3,696885.6603989225,697020.8620833333,-0.24605039056909694,2.989811866162051,-1.2812403857065604
99,2016-04-01,2016-04-01,5,Construction,686754.94,2016,4,688964.2938885059,698223.1575,-1.1366809450322313,1.4364693202737033,-2.8123044138900433
100,2016-05-01,2016-05-01,5,Construction,685312.93,2016,5,686599.7672739227,700293.5554166667,-0.3432001680722552,1.7325928781370514,-2.4990053300781945
101,2016-06-01,2016-06-01,5,Construction,678149.82,2016,6,695333.5850343392,702660.1733333332,1.272039137894465,1.9901283515695978,-2.2293538554646473
102,2016-07-01,2016-07-01,5,Construction,709024.72,2016,7,707284.4505628318,704974.2195833332,1.718724046372988,1.4986571031435636,-2.7137058780397814
103,2016-08-01,2016-08-01,5,Construction,706392.99,2016,8,708819.3260040084,707249.2324999999,0.21700964017450364,2.840204175981076,-1.3699564034396285
104,2016-09-01,2016-09-01,5,Construction,727321.87,2016,9,705566.8449991064,709594.2891666666,-0.4588589624436423,1.4529343926220406,-2.7598397187938764
105,2016-10-01,2016-10-01,5,Construction,711565.31,2016,10,718660.6031593393,712770.51125,1.8557785492669288,2.6789839694505213,-1.5411081467367973
106,2016-11-01,2016-11-01,5,Construction,727064.7,2016,11,730066.6656072559,716514.4104166668,1.5871278316598847,4.425382461570049,0.19340062387636436
107,2016-12-01,2016-12-01,5,Construction,750056.69,2016,12,719467.3661541309,719967.5762499999,-1.4518262444305208,3.7282982150938837,-0.5200004135333423
108,2017-01-01,2017-01-01,5,Construction,714526.77,2017,1,718276.1672218393,722211.6770833333,-0.16556677735907188,4.3098171617159675,0.04091782774704633
109,2017-02-01,2017-02-01,5,Construction,712772.59,2017,2,723527.5396957976,723697.3316666667,0.7311077150547352,3.567534585996057,-0.7261022003548199
110,2017-03-01,2017-03-01,5,Construction,721867.34,2017,3,728244.0603989225,725254.42375,0.6518785318258891,4.499791254428942,0.17742712029976104
111,2017-04-01,2017-04-01,5,Construction,731625.87,2017,4,733835.223888506,726769.4495833332,0.7677595731464981,6.512809212034654,2.1578802890151705
112,2017-05-01,2017-05-01,5,Construction,730295.58,2017,5,731582.4172739226,728103.7908333333,-0.3069907986490539,6.551509648568499,2.160329580794645
113,2017-06-01,2017-06-01,5,Construction,716043.15,2017,6,733226.9150343393,728880.0770833333,0.22478639748404472,5.4496619774419,1.0186788439866659
114,2017-07-01,2017-07-01,5,Construction,724989.81,2017,7,723249.5405628319,729957.0679166666,-1.3607485304927947,2.257237521239963,-2.2169828330963286
115,2017-08-01,2017-08-01,5,Construction,726083.61,2017,8,728509.9460040084,731644.7529166667,0.727329247535069,2.777946266082565,-1.742835558783396
116,2017-09-01,2017-09-01,5,Construction,745001.46,2017,9,723246.4349991063,733244.1016666668,-0.7225036574686761,2.5057285677903884,-2.0648119653537655
117,2017-10-01,2017-10-01,5,Construction,730246.34,2017,10,737341.6331593392,734413.2704166668,1.9488790373713094,2.599423137691881,-2.0239328817736615
118,2017-11-01,2017-11-01,5,Construction,740407.86,2017,11,743409.8256072559,735569.9245833334,0.8229824785447093,1.8276632297546946,-2.8514086621790087
119,2017-12-01,2017-12-01,5,Construction,755344.4,2017,12,724755.076154131,737081.0658333334,-2.5093493266499123,0.7349478584783187,-4.002568283407826
120,2018-01-01,2018-01-01,5,Construction,735086.84,2018,1,738836.2372218393,738829.5279166667,1.942885470003075,2.8624185150848858,-1.9360762439654442
121,2018-02-01,2018-02-01,5,Construction,732716.96,2018,2,743471.9096957976,741675.1733333333,0.627428953862541,2.756546075410693,-2.1052367737284943
122,2018-03-01,2018-03-01,5,Construction,740307.34,2018,3,746684.0603989225,746007.1620833332,0.4320473525945667,2.532118145927442,-2.3950224330782994
123,2018-04-01,2018-04-01,5,Construction,741245.92,2018,4,743455.273888506,750659.6479166666,-0.4324166915645078,1.3109278059759255,-3.683384065416183
124,2018-05-01,2018-05-01,5,Construction,748435.23,2018,5,749722.0672739226,755230.08625,0.842928096082951,2.4795087431971563,-2.58351342573188
125,2018-06-01,2018-06-01,5,Construction,734170.89,2018,6,751354.6550343393,762846.7158333333,0.21775906454948313,2.4723233187847526,-2.660645174289175
126,2018-07-01,2018-07-01,5,Construction,748825.16,2018,7,747084.8905628319,772450.275,-0.5682755064999601,3.2955914471029413,-1.9082364836640684
127,2018-08-01,2018-08-01,5,Construction,770543.75,2018,8,772970.0860040084,780925.2154166668,3.4648265234858977,6.102887166314042,0.8276301270350856
128,2018-09-01,2018-09-01,5,Construction,804509.05,2018,9,782754.0249991064,788718.7679166666,1.2657590729904689,8.227844220217095,2.8809465683835978
129,2018-10-01,2018-10-01,5,Construction,782398.41,2018,10,789493.7031593393,796427.1779166666,0.8610212078105306,7.07298593415111,1.654587946461814
130,2018-11-01,2018-11-01,5,Construction,797946.31,2018,11,800948.275607256,804184.81875,1.4508757197275512,7.739802194973633,2.250373699342629
131,2018-12-01,2018-12-01,5,Construction,880605.06,2018,12,850015.736154131,809953.2591666667,6.126170945267773,17.28317111826083,11.723498726935258
132,2019-01-01,2019-01-01,5,Construction,840311.6,2019,1,844060.9972218393,815623.6075,-0.7005445521789722,14.241959814486705,8.613129560052153
133,2019-02-01,2019-02-01,5,Construction,830890.77,2019,2,841645.7196957977,821910.3945833335,-0.2861496425011101,13.204777304924576,7.508084181209975
134,2019-03-01,2019-03-01,5,Construction,829178.79,2019,3,835555.5103989226,827417.9554166666,-0.7236072321589515,11.902149076614776,6.139030579359369
135,2019-04-01,2019-04-01,5,Construction,837376.31,2019,4,839585.663888506,832538.10875,0.48233222561828715,12.93021831659189,7.10219651069692
136,2019-05-01,2019-05-01,5,Construction,838488.22,2019,5,839775.0572739226,837167.6404166666,0.022557958474345163,12.011516524709375,6.120150675174973
137,2019-06-01,2019-06-01,5,Construction,782560.47,2019,6,799744.2350343392,840223.7320833332,-4.766850586099968,6.440311466199455,0.48714323722564234
138,2019-07-01,2019-07-01,5,Construction,836523.94,2019,7,834783.6705628318,842843.4199999999,4.381330179515208,11.738797171219751,5.725303402821596
139,2019-08-01,2019-08-01,5,Construction,833727.86,2019,8,836154.1960040084,846821.0770833332,0.16417731796940505,8.174198606655047,2.1017875558413888
140,2019-09-01,2019-09-01,5,Construction,873506.4,2019,9,851751.3749991064,851574.0862499999,1.865347213425128,8.814691179656187,2.684658343705853
