index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Real_Avg_Wage,year,month,Real_Avg_Wage_sa,Real_Avg_Wage_trend,Real_Avg_Wage_sa_cycle
176,2022-09-01,2022-09-01,4,"Electricity, gas, water and waste management",1623771.54,2022,9,1587512.1590359479,1517037.2112499997,57672.60577233764
177,2022-10-01,2022-10-01,4,"Electricity, gas, water and waste management",1543461.03,2022,10,1566854.4745276757,1502751.470833333,36982.618388690054
178,2022-11-01,2022-11-01,4,"Electricity, gas, water and waste management",1571596.53,2022,11,1604274.5947099673,1491129.5691666664,74381.39709148696
179,2022-12-01,2022-12-01,4,"Electricity, gas, water and waste management",1454254.6,2022,12,1370964.9472360092,1481075.87625,-158948.2090869213
180,2023-01-01,2023-01-01,4,"Electricity, gas, water and waste management",1408313.44,2023,1,1378266.5687724673,1470994.1504166669,-151675.31603123783
181,2023-02-01,2023-02-01,4,"Electricity, gas, water and waste management",1376821.29,2023,2,1369964.892392259,1460168.5837500002,-160023.41676768404
182,2023-03-01,2023-03-01,4,"Electricity, gas, water and waste management",1382047.05,2023,3,1382271.6359339256,1449391.0170833336,-147788.54922262905
183,2023-04-01,2023-04-01,4,"Electricity, gas, water and waste management",1391529.0,2023,4,1408942.6494755924,1438498.8758333332,-121221.384334272
184,2023-05-01,2023-05-01,4,"Electricity, gas, water and waste management",1430167.08,2023,5,1454813.309892259,1426779.3558333332,-75491.92590019433
185,2023-06-01,2023-06-01,4,"Electricity, gas, water and waste management",1423234.23,2023,6,1468988.275907884,1423335.0829166668,-61499.960518830456
186,2023-07-01,2023-07-01,4,"Electricity, gas, water and waste management",1419549.72,2023,7,1420632.3829330066,1429438.4733333334,-110084.51560260542
187,2023-08-01,2023-08-01,4,"Electricity, gas, water and waste management",1436154.21,2023,8,1447413.8291830064,1435142.4458333333,-83580.78122237255
188,2023-09-01,2023-09-01,4,"Electricity, gas, water and waste management",1487356.51,2023,9,1451097.1290359478,1440062.5725,-80226.78186874138
189,2023-10-01,2023-10-01,4,"Electricity, gas, water and waste management",1418464.67,2023,10,1441858.1145276756,1444516.6529166668,-89848.5794611054
190,2023-11-01,2023-11-01,4,"Electricity, gas, water and waste management",1415324.41,2023,11,1448002.4747099672,1447040.1729166666,-84141.75986911426
191,2023-12-01,2023-12-01,4,"Electricity, gas, water and waste management",1527864.17,2023,12,1444574.517236009,1447761.813333333,-88062.5970849318
192,2024-01-01,2024-01-01,4,"Electricity, gas, water and waste management",1481185.24,2024,1,1451138.3687724674,1450722.6020833333,-82046.89684526855
193,2024-02-01,2024-02-01,4,"Electricity, gas, water and waste management",1440844.83,2024,2,1433988.4323922591,1454857.60875,-99799.50898523559
194,2024-03-01,2024-03-01,4,"Electricity, gas, water and waste management",1436106.55,2024,3,1436331.1359339256,1459386.9454166666,-98112.62549641216
195,2024-04-01,2024-04-01,4,"Electricity, gas, water and waste management",1444367.43,2024,4,1461781.0794755924,1464658.7499999998,-73369.49607285322
196,2024-05-01,2024-05-01,4,"Electricity, gas, water and waste management",1437893.13,2024,5,1462539.359892259,1469976.0074999998,-73366.1165698769
197,2024-06-01,2024-06-01,4,"Electricity, gas, water and waste management",1432827.55,2024,6,1478581.595907884,1486182.0195833333,-58123.394871186465
198,2024-07-01,2024-07-01,4,"Electricity, gas, water and waste management",1481015.33,2024,7,1482097.9929330067,1510277.8450000002,-55447.08607732621
199,2024-08-01,2024-08-01,4,"Electricity, gas, water and waste management",1473928.76,2024,8,1485188.3791830065,1534032.235,-53232.874001014745
200,2024-09-01,2024-09-01,4,"Electricity, gas, water and waste management",1558286.04,2024,9,1522026.6590359479,1559111.5112500002,-17301.93845983036
201,2024-10-01,2024-10-01,4,"Electricity, gas, water and waste management",1474058.45,2024,10,1497451.8945276756,,-42809.89086608752
202,2024-11-01,2024-11-01,4,"Electricity, gas, water and waste management",1487344.81,2024,11,1520022.8747099673,,-21192.482113555074
203,2024-12-01,2024-12-01,4,"Electricity, gas, water and waste management",1844788.06,2024,12,1761498.4072360091,,219314.88582863752
204,2025-01-01,2025-01-01,4,"Electricity, gas, water and waste management",1742561.16,2025,1,1712514.2887724673,,169353.96352707897
205,2025-02-01,2025-02-01,4,"Electricity, gas, water and waste management",1749574.27,2025,2,1742717.872392259,,198576.36571012065
206,2025-03-01,2025-03-01,4,"Electricity, gas, water and waste management",1729279.74,2025,3,1729504.3259339256,,184380.21512819198
0,2008-01-01,2008-01-01,5,Construction,728697.56,2008,1,733139.6913636132,,20601.499604417128
1,2008-02-01,2008-02-01,5,Construction,758246.82,2008,2,770303.6900354881,,53546.225786232506
2,2008-03-01,2008-03-01,5,Construction,758487.82,2008,3,766796.5899313214,,45819.694229818066
3,2008-04-01,2008-04-01,5,Construction,755005.26,2008,4,757812.6704000714,,32615.61215662153
4,2008-05-01,2008-05-01,5,Construction,751191.04,2008,5,754427.3960771549,,25008.518527526176
5,2008-06-01,2008-06-01,5,Construction,737898.4,2008,6,760453.6290459048,,26810.09808765701
6,2008-07-01,2008-07-01,5,Construction,744106.16,2008,7,741116.9765505005,740855.2279166668,3244.5877760215662
7,2008-08-01,2008-08-01,5,Construction,712221.55,2008,8,714536.2977514808,740876.2654166666,-27570.730420054053
8,2008-09-01,2008-09-01,5,Construction,731951.41,2008,9,703449.5211338338,740038.8445833334,-42899.5302241944
9,2008-10-01,2008-10-01,5,Construction,719416.98,2008,10,732683.2802959047,739918.8579166667,-17916.567509549204
10,2008-11-01,2008-11-01,5,Construction,717098.83,2008,11,723525.0055042382,740419.3458333333,-31335.470466174884
11,2008-12-01,2008-12-01,5,Construction,769821.43,2008,12,725898.5119104882,741046.8183333335,-33233.344153898535
12,2009-01-01,2009-01-01,5,Construction,740936.51,2009,1,745378.6413636132,742114.0354166667,-18036.025149205583
13,2009-02-01,2009-02-01,5,Construction,746512.77,2009,2,758569.6400354882,745075.6133333334,-9139.689275540411
14,2009-03-01,2009-03-01,5,Construction,750123.77,2009,3,758432.5399313215,749527.8866666667,-13583.587356153177
15,2009-04-01,2009-04-01,5,Construction,760489.63,2009,4,763297.0404000714,753596.71125,-13038.23234825069
16,2009-05-01,2009-05-01,5,Construction,757718.38,2009,5,760954.7360771549,757995.6175,-19712.137110949727
17,2009-06-01,2009-06-01,5,Construction,746430.4,2009,6,768985.6290459048,763514.4025,-16025.306451806682
18,2009-07-01,2009-07-01,5,Construction,761187.37,2009,7,758198.1865505005,768333.1970833332,-31169.127917708014
19,2009-08-01,2009-08-01,5,Construction,766218.21,2009,8,768532.9577514807,772182.2841666667,-25202.783487124718
20,2009-09-01,2009-09-01,5,Construction,784809.31,2009,9,756307.4211338338,776404.0933333333,-41808.28531154839
21,2009-10-01,2009-10-01,5,Construction,764210.87,2009,10,777477.1702959047,781235.32125,-25029.335963191814
22,2009-11-01,2009-11-01,5,Construction,777878.69,2009,11,784304.8655042382,785965.9929166668,-22602.248751274194
23,2009-12-01,2009-12-01,5,Construction,841492.41,2009,12,797569.4919104882,789773.7183333334,-13746.818972312729
24,2010-01-01,2010-01-01,5,Construction,784916.6,2010,1,789358.7313636132,792931.1508333334,-26373.970825452823
25,2010-02-01,2010-02-01,5,Construction,794910.77,2010,2,806967.6400354882,795569.0191666665,-13187.148115789052
26,2010-03-01,2010-03-01,5,Construction,803049.19,2010,3,811357.9599313214,799410.46625,-13222.90531222208
27,2010-04-01,2010-04-01,5,Construction,823513.68,2010,4,826321.0904000715,804377.1349999999,-2688.037787216017
28,2010-05-01,2010-05-01,5,Construction,808230.45,2010,5,811466.8060771548,808899.8374999998,-21970.86359818664
29,2010-06-01,2010-06-01,5,Construction,787303.74,2010,6,809858.9690459048,815199.0775,-28005.592613600544
30,2010-07-01,2010-07-01,5,Construction,796092.41,2010,7,793103.2265505005,823368.1079166665,-49184.48001281021
31,2010-08-01,2010-08-01,5,Construction,794622.01,2010,8,796936.7577514808,831008.12125,-49768.03296627232
32,2010-09-01,2010-09-01,5,Construction,848600.24,2010,9,820098.3511338338,837982.8112499998,-31014.76981011778
33,2010-10-01,2010-10-01,5,Construction,819619.99,2010,10,832886.2902959047,844100.0583333333,-22623.329754520324
34,2010-11-01,2010-11-01,5,Construction,831014.43,2010,11,837440.6055042383,849934.9429166667,-22450.36602995859
35,2010-12-01,2010-12-01,5,Construction,939538.43,2010,12,895615.5119104882,856703.6283333333,31361.827580927406
36,2011-01-01,2011-01-01,5,Construction,882927.31,2011,1,887369.4413636132,864485.50375,18775.347220934927
37,2011-02-01,2011-02-01,5,Construction,880260.38,2011,2,892317.2500354882,872929.9916666667,19408.47136636777
38,2011-03-01,2011-03-01,5,Construction,885092.14,2011,3,893400.9099313215,881491.6941666667,16206.449455356225
39,2011-04-01,2011-04-01,5,Construction,888284.66,2011,4,891092.0704000714,888740.3983333334,9644.058513057418
40,2011-05-01,2011-05-01,5,Construction,883496.7,2011,5,886733.0560771548,894468.5908333334,1066.625801322516
41,2011-06-01,2011-06-01,5,Construction,874485.94,2011,6,897041.1690459048,897968.4766666666,7194.381615886698
42,2011-07-01,2011-07-01,5,Construction,895675.22,2011,7,892686.0365505004,897721.3366666666,-1300.1268168063834
43,2011-08-01,2011-08-01,5,Construction,897706.91,2011,8,900021.6577514808,896129.3883333333,1939.9641338423826
44,2011-09-01,2011-09-01,5,Construction,950996.2,2011,9,922494.3111338337,895304.2145833333,20363.807454723632
45,2011-10-01,2011-10-01,5,Construction,891192.93,2011,10,904459.2302959048,895421.2625,-1670.5037227731664
46,2011-11-01,2011-11-01,5,Construction,896918.11,2011,11,903344.2855042382,896310.3029166668,-6732.396727203741
47,2011-12-01,2011-12-01,5,Construction,957632.01,2011,12,913709.0919104882,897317.445,-259.54111232457217
48,2012-01-01,2012-01-01,5,Construction,858902.37,2012,1,863344.5013636132,902048.8245833332,-54458.3177870824
49,2012-02-01,2012-02-01,5,Construction,866078.56,2012,2,878135.4300354882,910114.3979166665,-43441.04133487551
50,2012-03-01,2012-03-01,5,Construction,879469.79,2012,3,887778.5599313215,917532.8658333331,-37507.840302700526
51,2012-04-01,2012-04-01,5,Construction,896716.16,2012,4,899523.5704000714,925189.1575,-29405.51070058439
52,2012-05-01,2012-05-01,5,Construction,896402.17,2012,5,899638.5260771549,931390.5808333332,-32862.17383974709
53,2012-06-01,2012-06-01,5,Construction,885751.88,2012,6,908307.1090459048,935785.2158333333,-27690.10668912006
54,2012-07-01,2012-07-01,5,Construction,997962.39,2012,7,994973.2065505005,944476.2004166667,55558.87250936811
55,2012-08-01,2012-08-01,5,Construction,988993.5,2012,8,991308.2477514808,956912.4974999999,48560.70108837925
56,2012-09-01,2012-09-01,5,Construction,1037752.84,2012,9,1009250.9511338337,969162.0116666667,63258.17701002001
57,2012-10-01,2012-10-01,5,Construction,988187.29,2012,10,1001453.5902959048,982029.0575,52307.27865298721
58,2012-11-01,2012-11-01,5,Construction,948757.91,2012,11,955184.0855042383,994764.3366666667,2979.1429609580664
59,2012-12-01,2012-12-01,5,Construction,1011263.45,2012,12,967340.5319104881,1006907.6787500001,12174.678157174727
60,2013-01-01,2013-01-01,5,Construction,1013854.56,2013,1,1018296.6913636132,1015853.0854166667,60270.43617496942
61,2013-02-01,2013-02-01,5,Construction,1009597.5,2013,2,1021654.3700354882,1022644.1741666666,60870.91933017271
62,2013-03-01,2013-03-01,5,Construction,1029939.19,2013,3,1038247.9599313214,1027508.7958333332,74812.75072228722
63,2013-04-01,2013-04-01,5,Construction,1055055.86,2013,4,1057863.2704000715,1029427.9845833333,91883.50111154618
64,2013-05-01,2013-05-01,5,Construction,1043709.17,2013,5,1046945.5260771549,1033580.7904166665,78529.57928576146
65,2013-06-01,2013-06-01,5,Construction,1029885.09,2013,6,1052440.3190459048,1038833.1966666665,81697.0525030304
66,2013-07-01,2013-07-01,5,Construction,1068518.94,2013,7,1065529.7565505004,1041204.3291666666,92567.8972441844
67,2013-08-01,2013-08-01,5,Construction,1081423.08,2013,8,1083737.827751481,1041358.63375,108665.3415279229
68,2013-09-01,2013-09-01,5,Construction,1062074.18,2013,9,1033572.2911338337,1040225.41375,56495.6684389275
69,2013-10-01,2013-10-01,5,Construction,1009926.48,2013,10,1023192.7802959047,1037679.3458333332,44216.19770809682
70,2013-11-01,2013-11-01,5,Construction,1026686.06,2013,11,1033112.2355042383,1034538.55875,52337.11981116026
71,2013-12-01,2013-12-01,5,Construction,1059393.05,2013,12,1015470.1319104882,1031263.13625,32994.81893459172
72,2014-01-01,2014-01-01,5,Construction,1022632.14,2014,1,1027074.2713636132,1026209.0579166667,42993.602126369486
73,2014-02-01,2014-02-01,5,Construction,1004523.23,2014,2,1016580.1000354881,1018957.7679166668,30985.166167736053
74,2014-03-01,2014-03-01,5,Construction,1007816.18,2014,3,1016124.9499313215,1013684.9224999999,29102.761932510533
75,2014-04-01,2014-04-01,5,Construction,1016073.24,2014,4,1018880.6504000714,1010713.1449999999,30513.898555189255
76,2014-05-01,2014-05-01,5,Construction,1007312.9,2014,5,1010549.2560771549,1007654.1508333334,20916.085898379562
77,2014-06-01,2014-06-01,5,Construction,987671.22,2014,6,1010226.4490459048,1004800.23125,19400.225825856323
78,2014-07-01,2014-07-01,5,Construction,989434.93,2014,7,986445.7465505005,1001924.98,-5505.106027311063
79,2014-08-01,2014-08-01,5,Construction,986476.13,2014,8,988790.8777514808,999486.68375,-4221.271802793955
80,2014-09-01,2014-09-01,5,Construction,1030472.84,2014,9,1001970.9511338337,997461.8891666668,7955.788159854943
81,2014-10-01,2014-10-01,5,Construction,970205.16,2014,10,983471.4602959048,995269.6491666668,-11493.448794017779
82,2014-11-01,2014-11-01,5,Construction,992991.52,2014,11,999417.6955042382,992996.7491666665,3551.2299618789693
83,2014-12-01,2014-12-01,5,Construction,1024593.52,2014,12,980670.6019104882,990883.1045833334,-16054.219377035392
84,2015-01-01,2015-01-01,5,Construction,988425.64,2015,1,992867.7713636132,990643.7479166666,-4677.221319502336
85,2015-02-01,2015-02-01,5,Construction,980210.62,2015,2,992267.4900354882,991345.0520833333,-6064.382176197367
86,2015-03-01,2015-03-01,5,Construction,983533.72,2015,3,991842.4899313215,990952.6516666666,-7247.8263347919565
87,2015-04-01,2015-04-01,5,Construction,987741.94,2015,4,990549.3504000714,991220.2562499999,-9275.784046135377
88,2015-05-01,2015-05-01,5,Construction,981094.6,2015,5,984330.9560771548,991637.3854166666,-16210.124350032303
89,2015-06-01,2015-06-01,5,Construction,963162.05,2015,6,985717.2790459049,991651.7908333333,-15525.557265963987
90,2015-07-01,2015-07-01,5,Construction,1008199.54,2015,7,1005210.3565505005,990993.9358333333,3275.39742555446
91,2015-08-01,2015-08-01,5,Construction,984542.82,2015,8,986857.5677514807,989735.24125,-15764.31834366545
92,2015-09-01,2015-09-01,5,Construction,1022988.54,2015,9,994486.6511338338,988750.9079166666,-8821.428590491298
93,2015-10-01,2015-10-01,5,Construction,984111.97,2015,10,997378.2702959047,987100.2858333333,-6619.610580175649
94,2015-11-01,2015-11-01,5,Construction,989095.81,2015,11,995521.9855042383,985022.9591666667,-9173.576843192219
95,2015-12-01,2015-12-01,5,Construction,1028834.96,2015,12,984912.0419104882,983203.6458333334,-20493.3039476641
96,2016-01-01,2016-01-01,5,Construction,968395.68,2016,1,972837.8113636132,981354.6133333333,-33293.57098063757
97,2016-02-01,2016-02-01,5,Construction,970031.91,2016,2,982088.7800354882,980132.21625,-24788.884578897385
98,2016-03-01,2016-03-01,5,Construction,970088.43,2016,3,978397.1999313215,979229.2758333333,-29250.72865105665
99,2016-04-01,2016-04-01,5,Construction,961572.3,2016,4,964379.7104000715,978478.4654166667,-44066.00848972122
100,2016-05-01,2016-05-01,5,Construction,957408.4,2016,5,960644.7560771549,979032.4541666667,-48629.59840097104
101,2016-06-01,2016-06-01,5,Construction,943184.73,2016,6,965739.9590459048,980003.8720833332,-44396.85522747226
102,2016-07-01,2016-07-01,5,Construction,983800.08,2016,7,980810.8965505004,980980.91375,-30224.805422662408
103,2016-08-01,2016-08-01,5,Construction,979604.75,2016,8,981919.4977514808,981937.6929166666,-30053.780955291702
