index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Avg_Taxable_Income,year,month,Avg_Taxable_Income_sa,Avg_Taxable_Income_trend,Avg_Taxable_Income_sa_cycle
90,2015-07-01,2015-07-01,4,"Electricity, gas, water and waste management",861892.29,2015,7,864677.0357245711,866412.1258333334,-22353.478561969358
91,2015-08-01,2015-08-01,4,"Electricity, gas, water and waste management",863672.27,2015,8,873848.6636412378,870917.4824999999,-16485.44545954105
92,2015-09-01,2015-09-01,4,"Electricity, gas, water and waste management",899639.12,2015,9,870672.0584941789,875951.6129166665,-23029.98188011686
93,2015-10-01,2015-10-01,4,"Electricity, gas, water and waste management",876464.84,2015,10,889609.3903737745,881064.8733333332,-7527.269059582846
94,2015-11-01,2015-11-01,4,"Electricity, gas, water and waste management",867329.41,2015,11,886426.7811550245,885976.0545833331,-14213.35874872643
95,2015-12-01,2015-12-01,4,"Electricity, gas, water and waste management",957751.3,2015,12,899655.8885248163,890824.8220833334,-4558.708805668983
96,2016-01-01,2016-01-01,4,"Electricity, gas, water and waste management",911363.4,2016,1,890506.8518321079,895541.0445833332,-17355.18575548276
97,2016-02-01,2016-02-01,4,"Electricity, gas, water and waste management",898486.88,2016,2,897041.1365456495,900630.7679166667,-14543.294828225393
98,2016-03-01,2016-03-01,4,"Electricity, gas, water and waste management",901065.9,2016,3,900463.5234466912,906169.9866666667,-14920.09202798456
99,2016-04-01,2016-04-01,4,"Electricity, gas, water and waste management",899805.55,2016,4,912477.4158164829,911466.3225,-6783.898642066633
100,2016-05-01,2016-05-01,4,"Electricity, gas, water and waste management",888108.76,2016,5,904901.1734466911,916930.3300000001,-18317.964323194232
101,2016-06-01,2016-06-01,4,"Electricity, gas, water and waste management",891932.8,2016,6,927232.6009987745,922126.0058333332,-26.041509400703944
102,2016-07-01,2016-07-01,4,"Electricity, gas, water and waste management",919852.32,2016,7,922637.065724571,926018.8266666667,-8744.17870602291
103,2016-08-01,2016-08-01,4,"Electricity, gas, water and waste management",927865.6,2016,8,938041.9936412377,929878.0695833333,2453.6345478591975
104,2016-09-01,2016-09-01,4,"Electricity, gas, water and waste management",968387.04,2016,9,939419.978494179,933650.2495833333,-461.35608807276003
105,2016-10-01,2016-10-01,4,"Electricity, gas, water and waste management",934828.98,2016,10,947973.5303737745,936960.7954166665,3711.9924584734254
106,2016-11-01,2016-11-01,4,"Electricity, gas, water and waste management",940101.45,2016,11,959198.8211550245,940367.1966666665,10468.488604257233
107,2016-12-01,2016-12-01,4,"Electricity, gas, water and waste management",1009675.48,2016,12,951580.0685248162,943605.9537499999,-1709.0420639918884
108,2017-01-01,2017-01-01,4,"Electricity, gas, water and waste management",952866.92,2017,1,932010.3718321079,946337.0137499998,-25928.973072848516
109,2017-02-01,2017-02-01,4,"Electricity, gas, water and waste management",949605.19,2017,2,948159.4465456494,948514.7216666666,-14523.04864204314
110,2017-03-01,2017-03-01,4,"Electricity, gas, water and waste management",940479.91,2017,3,939877.5334466912,950742.1004166666,-27642.287609569263
111,2017-04-01,2017-04-01,4,"Electricity, gas, water and waste management",939844.64,2017,4,952516.5058164828,953044.3641666665,-19935.964252860518
112,2017-05-01,2017-05-01,4,"Electricity, gas, water and waste management",929823.3,2017,5,946615.7134466912,954808.5504166665,-30865.66304967669
113,2017-06-01,2017-06-01,4,"Electricity, gas, water and waste management",927948.43,2017,6,963248.2309987745,955880.1579166666,-19359.089781101444
114,2017-07-01,2017-07-01,4,"Electricity, gas, water and waste management",949382.13,2017,7,952166.8757245711,958446.6383333332,-35663.96947685769
115,2017-08-01,2017-08-01,4,"Electricity, gas, water and waste management",950600.78,2017,8,960777.1736412378,961519.7595833333,-32375.169025657233
116,2017-09-01,2017-09-01,4,"Electricity, gas, water and waste management",999108.95,2017,9,970141.8884941789,963809.0249999999,-28430.042403014493
117,2017-10-01,2017-10-01,4,"Electricity, gas, water and waste management",959361.4,2017,10,972505.9503737745,966930.0204166665,-31583.527431065566
118,2017-11-01,2017-11-01,4,"Electricity, gas, water and waste management",957909.5,2017,11,977006.8711550245,970318.4049999998,-32697.76077971526
119,2017-12-01,2017-12-01,4,"Electricity, gas, water and waste management",1017586.01,2017,12,959490.5985248162,973295.2454166664,-55926.19960692304
120,2018-01-01,2018-01-01,4,"Electricity, gas, water and waste management",1006551.92,2018,1,985695.3718321079,975666.7291666664,-35529.757111040875
121,2018-02-01,2018-02-01,4,"Electricity, gas, water and waste management",969675.1,2018,2,968229.3565456495,978377.6637500001,-58898.988841310726
122,2018-03-01,2018-03-01,4,"Electricity, gas, water and waste management",975352.37,2018,3,974749.9934466912,982337.2975,-58374.9008851141
123,2018-04-01,2018-04-01,4,"Electricity, gas, water and waste management",979876.07,2018,4,992547.9358164828,986812.3470833332,-46664.83236232668
124,2018-05-01,2018-05-01,4,"Electricity, gas, water and waste management",971113.1,2018,5,987905.5134466911,991323.0608333333,-57483.99545878882
125,2018-06-01,2018-06-01,4,"Electricity, gas, water and waste management",958102.8,2018,6,993402.6009987745,1003399.4175,-58249.69742239814
126,2018-07-01,2018-07-01,4,"Electricity, gas, water and waste management",976143.37,2018,7,978928.115724571,1021355.4029166667,-79069.7593613253
127,2018-08-01,2018-08-01,4,"Electricity, gas, water and waste management",988901.97,2018,8,999078.3636412377,1038422.56,-65344.164160880144
128,2018-09-01,2018-09-01,4,"Electricity, gas, water and waste management",1055838.97,2018,9,1026871.9084941789,1055505.10375,-44050.02687195712
129,2018-10-01,2018-10-01,4,"Electricity, gas, water and waste management",1010032.57,2018,10,1023177.1203737744,1071071.8929166666,-54314.152001676965
130,2018-11-01,2018-11-01,4,"Electricity, gas, water and waste management",1015495.46,2018,11,1034592.8311550245,1086950.1070833332,-49532.54238035786
131,2018-12-01,2018-12-01,4,"Electricity, gas, water and waste management",1249832.61,2018,12,1191737.1985248164,1097657.1183333332,100918.54406424868
132,2019-01-01,2019-01-01,4,"Electricity, gas, water and waste management",1205248.97,2019,1,1184392.421832108,1107144.0404166668,86827.2732620046
133,2019-02-01,2019-02-01,4,"Electricity, gas, water and waste management",1180589.82,2019,2,1179144.0765456494,1121281.75875,74784.40857009497
134,2019-03-01,2019-03-01,4,"Electricity, gas, water and waste management",1174418.7,2019,3,1173816.323446691,1135303.0691666666,62618.628694676096
135,2019-04-01,2019-04-01,4,"Electricity, gas, water and waste management",1154412.68,2019,4,1167084.5458164827,1149274.2320833332,49009.25780171505
136,2019-05-01,2019-05-01,4,"Electricity, gas, water and waste management",1177653.63,2019,5,1194446.043446691,1163724.590833333,69457.053399164
137,2019-06-01,2019-06-01,4,"Electricity, gas, water and waste management",1008530.54,2019,6,1043830.3409987745,1172677.3295833333,-88105.38029308605
138,2019-07-01,2019-07-01,4,"Electricity, gas, water and waste management",1153401.76,2019,7,1156186.5057245712,1176050.5462500001,17273.5676011818
139,2019-08-01,2019-08-01,4,"Electricity, gas, water and waste management",1150948.82,2019,8,1161125.2136412377,1180027.1804166667,15207.796548968181
140,2019-09-01,2019-09-01,4,"Electricity, gas, water and waste management",1230303.57,2019,9,1201336.508494179,1185379.7795833335,48390.440461821156
141,2019-10-01,2019-10-01,4,"Electricity, gas, water and waste management",1170875.88,2019,10,1184020.4303737744,1191484.3925,24024.512252154294
142,2019-11-01,2019-11-01,4,"Electricity, gas, water and waste management",1201460.76,2019,11,1220558.1311550245,1195323.7612499997,53493.76323397341
143,2019-12-01,2019-12-01,4,"Electricity, gas, water and waste management",1278733.04,2019,12,1220637.6285248164,1205056.8191666668,46488.625158847775
144,2020-01-01,2020-01-01,4,"Electricity, gas, water and waste management",1257305.74,2020,1,1236449.191832108,1217311.1391666667,55201.36867989856
145,2020-02-01,2020-02-01,4,"Electricity, gas, water and waste management",1223972.27,2020,2,1222526.5265456494,1224636.51125,34167.34186151181
146,2020-03-01,2020-03-01,4,"Electricity, gas, water and waste management",1259498.63,2020,3,1258896.253446691,1230734.5795833333,63414.38214408653
147,2020-04-01,2020-04-01,4,"Electricity, gas, water and waste management",1215843.46,2020,4,1228515.3258164828,1235850.2399999998,25900.395831124857
148,2020-05-01,2020-05-01,4,"Electricity, gas, water and waste management",1208367.7,2020,5,1225160.113446691,1239629.41875,15402.216428041458
149,2020-06-01,2020-06-01,4,"Electricity, gas, water and waste management",1211409.86,2020,6,1246709.6609987747,1242793.9329166666,29799.15246131015
150,2020-07-01,2020-07-01,4,"Electricity, gas, water and waste management",1244626.12,2020,7,1247410.8657245713,1246387.3395833333,23338.246203521034
151,2020-08-01,2020-08-01,4,"Electricity, gas, water and waste management",1235533.39,2020,8,1245709.7836412375,1249730.714583333,14465.468760851538
152,2020-09-01,2020-09-01,4,"Electricity, gas, water and waste management",1292072.64,2020,9,1263105.5784941788,1254513.8058333334,24679.718888667412
153,2020-10-01,2020-10-01,4,"Electricity, gas, water and waste management",1231882.66,2020,10,1245027.2103737744,1259435.5816666665,-590.4199289628305
154,2020-11-01,2020-11-01,4,"Electricity, gas, water and waste management",1231154.27,2020,11,1250251.6411550245,1263528.5983333334,-2568.5528532795142
155,2020-12-01,2020-12-01,4,"Electricity, gas, water and waste management",1324987.87,2020,12,1266892.4585248164,1268537.8358333337,6858.345322073903
156,2021-01-01,2021-01-01,4,"Electricity, gas, water and waste management",1297292.67,2021,1,1276436.1218321077,1273104.5258333334,9176.19128460437
157,2021-02-01,2021-02-01,4,"Electricity, gas, water and waste management",1264226.34,2021,2,1262780.5965456495,1276328.8358333334,-11717.645077719586
158,2021-03-01,2021-03-01,4,"Electricity, gas, water and waste management",1334038.75,2021,3,1333436.373446691,1280169.3933333333,51686.66063162382
159,2021-04-01,2021-04-01,4,"Electricity, gas, water and waste management",1259425.96,2021,4,1272097.8258164828,1285234.4654166666,-16917.09427691577
160,2021-05-01,2021-05-01,4,"Electricity, gas, water and waste management",1263017.6,2021,5,1279810.0134466912,1291567.2641666664,-16484.82479929761
161,2021-06-01,2021-06-01,4,"Electricity, gas, water and waste management",1276981.66,2021,6,1312281.4609987745,1299906.7329166667,8691.149471445242
162,2021-07-01,2021-07-01,4,"Electricity, gas, water and waste management",1288654.88,2021,7,1291439.625724571,1308489.7133333331,-19462.431269617984
163,2021-08-01,2021-08-01,4,"Electricity, gas, water and waste management",1268888.07,2021,8,1279064.4636412377,1317416.0825,-39166.39512343728
164,2021-09-01,2021-09-01,4,"Electricity, gas, water and waste management",1350891.34,2021,9,1321924.278494179,1325566.2574999998,-3653.072289634263
165,2021-10-01,2021-10-01,4,"Electricity, gas, water and waste management",1294625.69,2021,10,1307770.2403737744,1334008.1583333332,-25171.62441301695
166,2021-11-01,2021-11-01,4,"Electricity, gas, water and waste management",1320398.41,2021,11,1339495.7811550244,1346337.0091666665,-828.9231664864346
167,2021-12-01,2021-12-01,4,"Electricity, gas, water and waste management",1435890.98,2021,12,1377795.5685248163,1358945.8991666667,30069.589814440114
168,2022-01-01,2022-01-01,4,"Electricity, gas, water and waste management",1392381.09,2022,1,1371524.541832108,1371489.6637499998,16378.750952328322
169,2022-02-01,2022-02-01,4,"Electricity, gas, water and waste management",1383370.78,2022,2,1381925.0365456494,1387112.379583333,19340.560771094868
170,2022-03-01,2022-03-01,4,"Electricity, gas, water and waste management",1410498.51,2022,3,1409896.133446691,1404059.6499999997,39853.63872790756
171,2022-04-01,2022-04-01,4,"Electricity, gas, water and waste management",1385571.82,2022,4,1398243.6858164829,1420187.5566666666,20723.227547209244
172,2022-05-01,2022-05-01,4,"Electricity, gas, water and waste management",1432764.16,2022,5,1449556.573446691,1436446.06375,64537.28895121603
173,2022-06-01,2022-06-01,4,"Electricity, gas, water and waste management",1409848.46,2022,6,1445148.2609987746,1443983.44625,52608.20963048912
174,2022-07-01,2022-07-01,4,"Electricity, gas, water and waste management",1456838.43,2022,7,1459623.175724571,1442548.2791666666,59538.840893059736
175,2022-08-01,2022-08-01,4,"Electricity, gas, water and waste management",1475649.7,2022,8,1485826.0936412376,1440578.12875,78171.97688473412
176,2022-09-01,2022-09-01,4,"Electricity, gas, water and waste management",1550864.2,2022,9,1521897.138494179,1437356.3945833333,106645.300074931
177,2022-10-01,2022-10-01,4,"Electricity, gas, water and waste management",1481722.59,2022,10,1494867.1403737746,1435437.4170833332,71986.59609920857
178,2022-11-01,2022-11-01,4,"Electricity, gas, water and waste management",1523505.68,2022,11,1542603.0511550244,1434819.9758333333,112058.94949734374
179,2022-12-01,2022-12-01,4,"Electricity, gas, water and waste management",1413680.89,2022,12,1355585.4785248162,1434479.0916666668,-82661.45483112894
180,2023-01-01,2023-01-01,4,"Electricity, gas, water and waste management",1380147.17,2023,1,1359290.6218321077,1432813.62875,-86703.70497699268
181,2023-02-01,2023-02-01,4,"Electricity, gas, water and waste management",1348321.09,2023,2,1346875.3465456495,1429216.0591666666,-106915.58509137016
182,2023-03-01,2023-03-01,4,"Electricity, gas, water and waste management",1368226.58,2023,3,1367624.2034466912,1424998.4045833335,-94016.52500281692
183,2023-04-01,2023-04-01,4,"Electricity, gas, water and waste management",1381788.29,2023,4,1394460.1558164828,1420454.6629166668,-75086.71707395348
184,2023-05-01,2023-05-01,4,"Electricity, gas, water and waste management",1421729.1,2023,5,1438521.5134466912,1414745.47875,-38990.28172083455
185,2023-06-01,2023-06-01,4,"Electricity, gas, water and waste management",1412702.3,2023,6,1448002.1009987746,1416595.2895833333,-37535.24511690554
186,2023-07-01,2023-07-01,4,"Electricity, gas, water and waste management",1414013.48,2023,7,1416798.2257245712,1427286.4362499998,-76826.84999429365
187,2023-08-01,2023-08-01,4,"Electricity, gas, water and waste management",1432132.98,2023,8,1442309.3736412376,1437805.8441666667,-59466.87069600215
188,2023-09-01,2023-09-01,4,"Electricity, gas, water and waste management",1493157.21,2023,9,1464190.148494179,1447497.76875,-45801.37103701802
189,2023-10-01,2023-10-01,4,"Electricity, gas, water and waste management",1430379.78,2023,10,1443524.3303737745,1456499.08125,-74746.77963804267
190,2023-11-01,2023-11-01,4,"Electricity, gas, water and waste management",1437828.07,2023,11,1456925.4411550246,1463838.8525000003,-69689.42992951535
191,2023-12-01,2023-12-01,4,"Electricity, gas, water and waste management",1543753.96,2023,12,1485658.5485248163,1469501.5945833332,-49363.53278014506
192,2024-01-01,2024-01-01,4,"Electricity, gas, water and waste management",1506661.62,2024,1,1485805.0718321078,1477759.2758333334,-57686.40966948727
193,2024-02-01,2024-02-01,4,"Electricity, gas, water and waste management",1474272.43,2024,2,1472826.6865456493,1487611.02625,-79194.74506584834
194,2024-03-01,2024-03-01,4,"Electricity, gas, water and waste management",1474881.43,2024,3,1474279.053446691,1497746.885416667,-86330.79301384836
195,2024-04-01,2024-04-01,4,"Electricity, gas, water and waste management",1491164.94,2024,4,1503836.8058164828,1508643.1908333336,-65417.22398754489
196,2024-05-01,2024-05-01,4,"Electricity, gas, water and waste management",1488506.96,2024,5,1505299.373446691,1519554.2433333334,-72651.24581791623
197,2024-06-01,2024-06-01,4,"Electricity, gas, water and waste management",1481830.25,2024,6,1517130.0509987746,1542093.4154166665,-69565.6967036177
198,2024-07-01,2024-07-01,4,"Electricity, gas, water and waste management",1543069.88,2024,7,1545854.625724571,1573679.2220833332,-49630.36167232436
199,2024-08-01,2024-08-01,4,"Electricity, gas, water and waste management",1539518.59,2024,8,1549694.9836412377,1605092.5358333332,-54618.39021404018
200,2024-09-01,2024-09-01,4,"Electricity, gas, water and waste management",1629032.22,2024,9,1600065.158494179,1637931.0441666667,-13110.401140200673
201,2024-10-01,2024-10-01,4,"Electricity, gas, water and waste management",1556016.1,2024,10,1569160.6503737746,,-52905.125479070004
202,2024-11-01,2024-11-01,4,"Electricity, gas, water and waste management",1574057.01,2024,11,1593154.3811550245,,-37823.771313788835
203,2024-12-01,2024-12-01,4,"Electricity, gas, water and waste management",1948465.15,2024,12,1890369.7385248162,,250463.3273029502
204,2025-01-01,2025-01-01,4,"Electricity, gas, water and waste management",1860009.79,2025,1,1839153.2418321078,,190309.2598306113
205,2025-02-01,2025-02-01,4,"Electricity, gas, water and waste management",1874843.79,2025,2,1873398.0465456494,,215611.81926104985
206,2025-03-01,2025-03-01,4,"Electricity, gas, water and waste management",1862434.27,2025,3,1861831.893446691,,195101.915462974
0,2008-01-01,2008-01-01,5,Construction,395301.58,2008,1,399050.9772218393,,7317.472286310047
