index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Real_Avg_Wage,year,month,Real_Avg_Wage_sa,Real_Avg_Wage_trend,Real_Wage_Growth_SA,Real_Wage_Growth_SA_Annual,Real_Wage_Growth_SA_Annual_cycle
99,2016-04-01,2016-04-01,4,"Electricity, gas, water and waste management",1259878.95,2016,4,1277292.5994755924,1277225.5891666666,0.8822547897818112,2.3909240964330003,0.6391693753719718
100,2016-05-01,2016-05-01,4,"Electricity, gas, water and waste management",1240721.94,2016,5,1265368.169892259,1281877.0620833333,-0.933570709501419,2.9520480925554704,1.145669620572141
101,2016-06-01,2016-06-01,4,"Electricity, gas, water and waste management",1240518.5,2016,6,1286272.545907884,1286105.3770833332,1.652039028088148,2.2175352937944037,0.3531356400772341
102,2016-07-01,2016-07-01,4,"Electricity, gas, water and waste management",1276331.79,2016,7,1277414.4529330067,1288539.4437499999,-0.6886637674929919,2.605715517375362,0.6802172509557247
103,2016-08-01,2016-08-01,4,"Electricity, gas, water and waste management",1286736.38,2016,8,1297995.9991830064,1290981.0908333333,1.611187833576122,3.8960390322957172,1.906681997235858
104,2016-09-01,2016-09-01,4,"Electricity, gas, water and waste management",1339771.77,2016,9,1303512.3890359479,1293323.2966666664,0.42499282404673266,4.538328607346398,2.4826646741495377
105,2016-10-01,2016-10-01,4,"Electricity, gas, water and waste management",1291200.25,2016,10,1314593.6945276756,1295077.47625,0.8501112521011933,3.6441819209795723,1.5200602745374576
106,2016-11-01,2016-11-01,4,"Electricity, gas, water and waste management",1297765.67,2016,11,1330443.7347099672,1297085.9170833332,1.205698783454645,5.1709098980257995,2.976457881255478
107,2016-12-01,2016-12-01,4,"Electricity, gas, water and waste management",1396701.45,2016,12,1313411.797236009,1299361.9533333331,-1.2801696929837458,2.823510266029028,0.5571216510127046
108,2017-01-01,2017-01-01,4,"Electricity, gas, water and waste management",1311044.2,2017,1,1280997.3287724673,1301345.4212500004,-2.4679592898248615,1.7758460277288224,-0.5638419507821375
109,2017-02-01,2017-02-01,4,"Electricity, gas, water and waste management",1303328.56,2017,2,1296472.162392259,1302457.9341666666,1.208030124045667,2.876307150796542,0.46219620743329903
110,2017-03-01,2017-03-01,4,"Electricity, gas, water and waste management",1285862.61,2017,3,1286087.1959339257,1303723.1887500002,-0.8010173114069041,1.5768636218122634,-0.9125503732375835
111,2017-04-01,2017-04-01,4,"Electricity, gas, water and waste management",1282014.24,2017,4,1299427.8894755924,1305063.3491666664,1.0373086353588246,1.7329850661538249,-0.8323721192223816
112,2017-05-01,2017-05-01,4,"Electricity, gas, water and waste management",1266789.23,2017,5,1291435.459892259,1305444.1683333332,-0.6150729600362004,2.0600557703470246,-0.5816377545169868
113,2017-06-01,2017-06-01,4,"Electricity, gas, water and waste management",1269076.08,2017,6,1314830.125907884,1304586.0041666667,1.8115242102440643,2.220181103208052,-0.49798849820252133
114,2017-07-01,2017-07-01,4,"Electricity, gas, water and waste management",1295377.44,2017,7,1296460.1029330066,1305583.2137499999,-1.3971404071832505,1.490953069794232,-1.3035744451733353
115,2017-08-01,2017-08-01,4,"Electricity, gas, water and waste management",1294391.04,2017,8,1305650.6591830065,1307491.2529166667,0.7088961881054345,0.5897290904454344,-2.2807764325373894
116,2017-09-01,2017-09-01,4,"Electricity, gas, water and waste management",1362483.22,2017,9,1326223.8390359478,1308558.5533333332,1.5757032486633626,1.7423271302236643,-1.2035046942357162
117,2017-10-01,2017-10-01,4,"Electricity, gas, water and waste management",1300652.65,2017,10,1324046.0945276755,1310799.0816666665,-0.16420640650339768,0.7190358541462549,-2.3011811656704353
118,2017-11-01,2017-11-01,4,"Electricity, gas, water and waste management",1297452.93,2017,11,1330130.9947099672,1313277.8791666667,0.459568606217009,-0.023506443139298394,-3.1168688663118482
119,2017-12-01,2017-12-01,4,"Electricity, gas, water and waste management",1376418.25,2017,12,1293128.597236009,1314881.71375,-2.7818611566168605,-1.5443138277488222,-4.709265420366067
120,2018-01-01,2018-01-01,4,"Electricity, gas, water and waste management",1355260.43,2018,1,1325213.5587724673,1315321.6354166665,2.481188770013909,3.4517035287162434,0.2170594923892759
121,2018-02-01,2018-02-01,4,"Electricity, gas, water and waste management",1304905.27,2018,2,1298048.872392259,1316126.6795833332,-2.049834624795921,0.12161541494963846,-3.1804475106037344
122,2018-03-01,2018-03-01,4,"Electricity, gas, water and waste management",1309901.11,2018,3,1310125.6959339257,1318254.7291666665,0.9303828074985754,1.869118989443308,-1.4977141169465704
123,2018-04-01,2018-04-01,4,"Electricity, gas, water and waste management",1311748.42,2018,4,1329162.0694755923,1320900.0799999998,1.4530188668726574,2.2882516406508513,-1.1403032437889986
124,2018-05-01,2018-05-01,4,"Electricity, gas, water and waste management",1296546.19,2018,5,1321192.419892259,1323826.0275,-0.5995995346510075,2.3041770900794845,-1.1826399187910814
125,2018-06-01,2018-06-01,4,"Electricity, gas, water and waste management",1277811.15,2018,6,1323565.1959078838,1336829.969583333,0.1795935232370205,0.6643497002297716,-2.8768497299833906
126,2018-07-01,2018-07-01,4,"Electricity, gas, water and waste management",1297200.49,2018,7,1298283.1529330066,1357840.7529166667,-1.91014715807295,0.14061751656497812,-3.4506554571257815
127,2018-08-01,2018-08-01,4,"Electricity, gas, water and waste management",1311889.05,2018,8,1323148.6691830065,1377924.0333333334,1.9152614122601275,1.3401754808555877,-2.2964107857563083
128,2018-09-01,2018-09-01,4,"Electricity, gas, water and waste management",1396058.4,2018,9,1359799.0190359477,1397867.1229166666,2.76993437748545,2.5316374967596866,-1.1450238140975113
129,2018-10-01,2018-10-01,4,"Electricity, gas, water and waste management",1330565.89,2018,10,1353959.3345276755,1415625.44125,-0.42945203125770437,2.2592295029328913,-1.4517728861553758
130,2018-11-01,2018-11-01,4,"Electricity, gas, water and waste management",1337762.43,2018,11,1370440.4947099672,1433565.4725,1.2172566606692747,3.0304909937678204,-0.708613955138591
131,2018-12-01,2018-12-01,4,"Electricity, gas, water and waste management",1648203.36,2018,12,1564913.7072360092,1444618.3437499998,14.190562324794653,21.017639744486804,17.25718650852515
132,2019-01-01,2019-01-01,4,"Electricity, gas, water and waste management",1587734.12,2019,1,1557687.2487724675,1454161.2220833332,-0.4617799965664138,17.54235673647486,13.767830708271115
133,2019-02-01,2019-02-01,4,"Electricity, gas, water and waste management",1554430.31,2019,2,1547573.912392259,1469740.133333333,-0.6492533329895411,19.223085147798336,15.442149886912587
134,2019-03-01,2019-03-01,4,"Electricity, gas, water and waste management",1539010.22,2019,3,1539234.8059339256,1485222.7766666666,-0.5388502863454714,17.48756708696404,13.708167984441681
135,2019-04-01,2019-04-01,4,"Electricity, gas, water and waste management",1508838.95,2019,4,1526252.5994755924,1500483.07625,-0.8434194970309505,14.828178935151225,11.058424061131849
136,2019-05-01,2019-05-01,4,"Electricity, gas, water and waste management",1530016.41,2019,5,1554662.639892259,1516037.5304166668,1.8614245391901596,17.671174651383414,13.919228982199698
137,2019-06-01,2019-06-01,4,"Electricity, gas, water and waste management",1309609.84,2019,6,1355363.885907884,1523999.1358333332,-12.819421324628133,2.4025027326431303,-1.3234971765253074
138,2019-07-01,2019-07-01,4,"Electricity, gas, water and waste management",1494430.88,2019,7,1495513.5429330065,1524082.827083333,10.340371208226774,15.191631313587362,11.499577897002556
139,2019-08-01,2019-08-01,4,"Electricity, gas, water and waste management",1488552.53,2019,8,1499812.1491830065,1524490.1220833333,0.2874334552376956,13.351748304223655,9.701516502349145
140,2019-09-01,2019-09-01,4,"Electricity, gas, water and waste management",1590978.36,2019,9,1554718.979035948,1526529.0704166668,3.6609137939608516,14.334468349461815,10.733718942671645
141,2019-10-01,2019-10-01,4,"Electricity, gas, water and waste management",1501893.12,2019,10,1525286.5645276757,1529851.752916667,-1.893101898487315,12.65379436670948,9.109898936244655
142,2019-11-01,2019-11-01,4,"Electricity, gas, water and waste management",1539742.1,2019,11,1572420.1647099673,1530914.1425,3.090147207642069,14.738302814289362,11.25826092035242
143,2019-12-01,2019-12-01,4,"Electricity, gas, water and waste management",1637302.22,2019,12,1554012.567236009,1540125.0029166667,-1.170653867654614,-0.6965968762107644,-4.106227986885807
144,2020-01-01,2020-01-01,4,"Electricity, gas, water and waste management",1600643.85,2020,1,1570596.9787724675,1552712.204583333,1.0671993191120555,0.8287754817389414,-2.5044167817059346
145,2020-02-01,2020-02-01,4,"Electricity, gas, water and waste management",1551295.66,2020,2,1544439.262392259,1558959.08375,-1.6654633068664548,-0.20255252268723822,-3.4537753738415073
146,2020-03-01,2020-03-01,4,"Electricity, gas, water and waste management",1591079.63,2020,3,1591304.2159339255,1563161.4020833333,3.034431633722856,3.3828113683023853,0.21861031979489987
147,2020-04-01,2020-04-01,4,"Electricity, gas, water and waste management",1536513.92,2020,4,1553927.5694755923,1565768.31,-2.3488058464293693,1.8132627593564044,-1.2593156213510417
148,2020-05-01,2020-05-01,4,"Electricity, gas, water and waste management",1527838.79,2020,5,1552485.019892259,1566972.8800000001,-0.09283248535323363,-0.14007025988292954,-3.116878319648025
149,2020-06-01,2020-06-01,4,"Electricity, gas, water and waste management",1532848.11,2020,6,1578602.155907884,1567231.5029166667,1.6822794217645543,16.470725856065215,13.59339227531536
150,2020-07-01,2020-07-01,4,"Electricity, gas, water and waste management",1573285.45,2020,7,1574368.1129330066,1567699.3254166667,-0.26821469608613313,5.272741953600102,2.4981675648559913
151,2020-08-01,2020-08-01,4,"Electricity, gas, water and waste management",1559623.06,2020,8,1570882.6791830065,1568029.9258333335,-0.2213862006838263,4.7386287701906005,2.0695739540742775
152,2020-09-01,2020-09-01,4,"Electricity, gas, water and waste management",1620763.47,2020,9,1584504.0890359478,1570261.8916666666,0.8671182153479284,1.915787380332179,-0.6455310908870717
153,2020-10-01,2020-10-01,4,"Electricity, gas, water and waste management",1534673.8,2020,10,1558067.2445276757,1572380.6775000002,-1.668461740881777,2.1491489378030915,-0.3027759935373915
154,2020-11-01,2020-11-01,4,"Electricity, gas, water and waste management",1535871.1,2020,11,1568549.1647099673,1573091.4520833334,0.6727514630133546,-0.24618101998927777,-2.587609812807112
155,2020-12-01,2020-12-01,4,"Electricity, gas, water and waste management",1647380.17,2020,12,1564090.517236009,1574619.6854166666,-0.2842529628188428,0.6485114864884789,-1.5818708292661223
156,2021-01-01,2021-01-01,4,"Electricity, gas, water and waste management",1601793.64,2021,1,1571746.7687724673,1574979.2791666663,0.4895018192417666,0.07320719545114152,-2.0461105986778403
157,2021-02-01,2021-02-01,4,"Electricity, gas, water and waste management",1558080.28,2021,2,1551223.882392259,1573066.8079166664,-1.3057374627998497,0.439293416400921,-1.5694618997248182
158,2021-03-01,2021-03-01,4,"Electricity, gas, water and waste management",1637862.19,2021,3,1638086.7759339255,1571274.3599999996,5.599636166489952,2.9398878939401074,1.0406887119008932
159,2021-04-01,2021-04-01,4,"Electricity, gas, water and waste management",1540582.22,2021,4,1557995.8694755924,1570209.7345833331,-4.889295709787456,0.26180756940767935,-1.5293340127105453
160,2021-05-01,2021-05-01,4,"Electricity, gas, water and waste management",1540829.08,2021,5,1565475.309892259,1569982.1654166665,0.48006805173266276,0.8367417291344603,-0.8483410074826208
161,2021-06-01,2021-06-01,4,"Electricity, gas, water and waste management",1556535.42,2021,6,1602289.4659078838,1571077.9770833333,2.3516280188512484,1.5005243665321633,-0.08098669884116605
162,2021-07-01,2021-07-01,4,"Electricity, gas, water and waste management",1558228.39,2021,7,1559311.0529330065,1571611.7745833334,-2.682312646331042,-0.9563875104119823,-2.43729595279539
163,2021-08-01,2021-08-01,4,"Electricity, gas, water and waste management",1528780.81,2021,8,1540040.4291830065,1572349.3104166668,-1.2358421825942156,-1.963370683801835,-3.3471268005482213
164,2021-09-01,2021-09-01,4,"Electricity, gas, water and waste management",1608586.97,2021,9,1572327.5890359478,1571027.9595833332,2.0965137824381364,-0.7684738767325339,-2.058990407997938
165,2021-10-01,2021-10-01,4,"Electricity, gas, water and waste management",1521299.29,2021,10,1544692.7345276757,1568444.1850000003,-1.757576137503003,-0.8584039005360422,-2.0600302026839588
166,2021-11-01,2021-11-01,4,"Electricity, gas, water and waste management",1543783.95,2021,11,1576462.0147099672,1569244.6191666666,2.0566731151231643,0.5044693643034837,-0.6130367940262271
167,2021-12-01,2021-12-01,4,"Electricity, gas, water and waste management",1665766.8,2021,12,1582477.1472360091,1569133.1791666667,0.3815589890473037,1.1755476935243037,0.13698676007250143
168,2022-01-01,2022-01-01,4,"Electricity, gas, water and waste management",1596218.15,2022,1,1566171.2787724673,1567882.4108333332,-1.0304015127183375,-0.3547320796691955,-1.3199228106022245
169,2022-02-01,2022-02-01,4,"Electricity, gas, water and waste management",1581356.63,2022,2,1574500.232392259,1569070.2579166666,0.5318034963787355,1.5005151908893843,0.6027184797005483
170,2022-03-01,2022-03-01,4,"Electricity, gas, water and waste management",1582873.42,2022,3,1583098.0059339255,1570937.1137499998,0.5460636565675969,-3.3568899284135423,-4.193659778458622
171,2022-04-01,2022-04-01,4,"Electricity, gas, water and waste management",1533560.4,2022,4,1550974.0494755923,1572493.2099999997,-2.029183053602679,-0.45069567497399987,-1.2332014489071732
172,2022-05-01,2022-05-01,4,"Electricity, gas, water and waste management",1567061.32,2022,5,1591707.549892259,1574575.4733333332,2.6263173410566942,1.6756725471323675,0.9403047963337863
173,2022-06-01,2022-06-01,4,"Electricity, gas, water and waste management",1527628.62,2022,6,1573382.665907884,1566921.3224999995,-1.1512720402447996,-1.8040934934076214,-2.499803026551113
174,2022-07-01,2022-07-01,4,"Electricity, gas, water and waste management",1557116.75,2022,7,1558199.4129330066,1550278.9512499997,-0.9650070071234862,-0.07129045855918115,-0.7351825874675155
175,2022-08-01,2022-08-01,4,"Electricity, gas, water and waste management",1558400.78,2022,8,1569660.3991830065,1533927.2824999997,0.7355275682222606,1.9233241828406689,1.283066925410729
176,2022-09-01,2022-09-01,4,"Electricity, gas, water and waste management",1623771.54,2022,9,1587512.1590359479,1517037.2112499997,1.1373007729718498,0.965738317249154,0.3405973519091665
177,2022-10-01,2022-10-01,4,"Electricity, gas, water and waste management",1543461.03,2022,10,1566854.4745276757,1502751.470833333,-1.301261498420081,1.4347021582111985,0.8158129587332842
178,2022-11-01,2022-11-01,4,"Electricity, gas, water and waste management",1571596.53,2022,11,1604274.5947099673,1491129.5691666664,2.3882320145635516,1.764240415593954,1.1423898808448099
179,2022-12-01,2022-12-01,4,"Electricity, gas, water and waste management",1454254.6,2022,12,1370964.9472360092,1481075.87625,-14.542999573968663,-13.365892857879935,-14.000272698792113
180,2023-01-01,2023-01-01,4,"Electricity, gas, water and waste management",1408313.44,2023,1,1378266.5687724673,1470994.1504166669,0.5325899506897658,-11.99771139637268,-12.654552198834931
181,2023-02-01,2023-02-01,4,"Electricity, gas, water and waste management",1376821.29,2023,2,1369964.892392259,1460168.5837500002,-0.6023273413358621,-12.99049284287711,-13.679981919976196
182,2023-03-01,2023-03-01,4,"Electricity, gas, water and waste management",1382047.05,2023,3,1382271.6359339256,1449391.0170833336,0.8983254687772613,-12.685656178407301,-13.41813885778002
183,2023-04-01,2023-04-01,4,"Electricity, gas, water and waste management",1391529.0,2023,4,1408942.6494755924,1438498.8758333332,1.9295059558714467,-9.157561343339227,-9.943435411756365
184,2023-05-01,2023-05-01,4,"Electricity, gas, water and waste management",1430167.08,2023,5,1454813.309892259,1426779.3558333332,3.2556797420916883,-8.600464325828339,-9.450076494172622
185,2023-06-01,2023-06-01,4,"Electricity, gas, water and waste management",1423234.23,2023,6,1468988.275907884,1423335.0829166668,0.9743494865794622,-6.635028608235094,-7.558597787462518
186,2023-07-01,2023-07-01,4,"Electricity, gas, water and waste management",1419549.72,2023,7,1420632.3829330066,1429438.4733333334,-3.2917820902955586,-8.828589515449558,-9.836133899332484
187,2023-08-01,2023-08-01,4,"Electricity, gas, water and waste management",1436154.21,2023,8,1447413.8291830064,1435142.4458333333,1.8851777962928917,-7.788090345123589,-8.889369087736958
188,2023-09-01,2023-09-01,4,"Electricity, gas, water and waste management",1487356.51,2023,9,1451097.1290359478,1440062.5725,0.2544745516920077,-8.593006940043912,-9.797444259670337
