Wage_Date,MIP_sector_id,MIP_sector_name,Avg_Taxable_Income,year,month,Avg_Taxable_Income_MA3
2010-07-01,6,"Wholesale and retail trade, accommodation and food services",417831.63,2010,7,412148.76333333337
2010-08-01,6,"Wholesale and retail trade, accommodation and food services",418658.44,2010,8,415123.51
2010-09-01,6,"Wholesale and retail trade, accommodation and food services",442436.48,2010,9,426308.85000000003
2010-10-01,6,"Wholesale and retail trade, accommodation and food services",425408.66,2010,10,428834.5266666666
2010-11-01,6,"Wholesale and retail trade, accommodation and food services",427457.08,2010,11,431767.4066666667
2010-12-01,6,"Wholesale and retail trade, accommodation and food services",514150.82,2010,12,455672.1866666667
2011-01-01,6,"Wholesale and retail trade, accommodation and food services",487644.61,2011,1,476417.50333333336
2011-02-01,6,"Wholesale and retail trade, accommodation and food services",476568.43,2011,2,492787.9533333333
2011-03-01,6,"Wholesale and retail trade, accommodation and food services",483998.33,2011,3,482737.1233333333
2011-04-01,6,"Wholesale and retail trade, accommodation and food services",484230.81,2011,4,481599.19
2011-05-01,6,"Wholesale and retail trade, accommodation and food services",485649.77,2011,5,484626.3033333334
2011-06-01,6,"Wholesale and retail trade, accommodation and food services",484645.87,2011,6,484842.14999999997
2011-07-01,6,"Wholesale and retail trade, accommodation and food services",498967.78,2011,7,489754.4733333333
2011-08-01,6,"Wholesale and retail trade, accommodation and food services",498826.68,2011,8,494146.7766666667
2011-09-01,6,"Wholesale and retail trade, accommodation and food services",527656.93,2011,9,508483.7966666667
2011-10-01,6,"Wholesale and retail trade, accommodation and food services",502877.2,2011,10,509786.9366666667
2011-11-01,6,"Wholesale and retail trade, accommodation and food services",504482.08,2011,11,511672.07
2011-12-01,6,"Wholesale and retail trade, accommodation and food services",554702.94,2011,12,520687.40666666656
2012-01-01,6,"Wholesale and retail trade, accommodation and food services",480133.93,2012,1,513106.31666666665
2012-02-01,6,"Wholesale and retail trade, accommodation and food services",472457.85,2012,2,502431.57333333325
2012-03-01,6,"Wholesale and retail trade, accommodation and food services",475059.85,2012,3,475883.87666666665
2012-04-01,6,"Wholesale and retail trade, accommodation and food services",479718.01,2012,4,475745.23666666663
2012-05-01,6,"Wholesale and retail trade, accommodation and food services",472205.19,2012,5,475661.0166666666
2012-06-01,6,"Wholesale and retail trade, accommodation and food services",476019.57,2012,6,475980.92333333334
2012-07-01,6,"Wholesale and retail trade, accommodation and food services",564490.25,2012,7,504238.33666666667
2012-08-01,6,"Wholesale and retail trade, accommodation and food services",557283.82,2012,8,532597.88
2012-09-01,6,"Wholesale and retail trade, accommodation and food services",593060.36,2012,9,571611.4766666666
2012-10-01,6,"Wholesale and retail trade, accommodation and food services",573860.95,2012,10,574735.0433333333
2012-11-01,6,"Wholesale and retail trade, accommodation and food services",516898.38,2012,11,561273.23
2012-12-01,6,"Wholesale and retail trade, accommodation and food services",563673.75,2012,12,551477.6933333332
2013-01-01,6,"Wholesale and retail trade, accommodation and food services",602945.78,2013,1,561172.6366666666
2013-02-01,6,"Wholesale and retail trade, accommodation and food services",585968.67,2013,2,584196.0666666665
2013-03-01,6,"Wholesale and retail trade, accommodation and food services",580734.55,2013,3,589883.0
2013-04-01,6,"Wholesale and retail trade, accommodation and food services",592377.28,2013,4,586360.1666666666
2013-05-01,6,"Wholesale and retail trade, accommodation and food services",585567.44,2013,5,586226.4233333333
2013-06-01,6,"Wholesale and retail trade, accommodation and food services",587456.93,2013,6,588467.2166666667
2013-07-01,6,"Wholesale and retail trade, accommodation and food services",605143.13,2013,7,592722.5
2013-08-01,6,"Wholesale and retail trade, accommodation and food services",602709.25,2013,8,598436.4366666666
2013-09-01,6,"Wholesale and retail trade, accommodation and food services",581892.95,2013,9,596581.7766666665
2013-10-01,6,"Wholesale and retail trade, accommodation and food services",564172.15,2013,10,582924.7833333333
2013-11-01,6,"Wholesale and retail trade, accommodation and food services",557487.63,2013,11,567850.91
2013-12-01,6,"Wholesale and retail trade, accommodation and food services",603097.96,2013,12,574919.2466666666
2014-01-01,6,"Wholesale and retail trade, accommodation and food services",585942.07,2014,1,582175.8866666666
2014-02-01,6,"Wholesale and retail trade, accommodation and food services",577140.14,2014,2,588726.7233333333
2014-03-01,6,"Wholesale and retail trade, accommodation and food services",568660.52,2014,3,577247.5766666667
2014-04-01,6,"Wholesale and retail trade, accommodation and food services",579904.79,2014,4,575235.15
2014-05-01,6,"Wholesale and retail trade, accommodation and food services",573792.19,2014,5,574119.1666666666
2014-06-01,6,"Wholesale and retail trade, accommodation and food services",578643.89,2014,6,577446.9566666667
2014-07-01,6,"Wholesale and retail trade, accommodation and food services",568560.06,2014,7,573665.38
2014-08-01,6,"Wholesale and retail trade, accommodation and food services",568997.6,2014,8,572067.1833333332
2014-09-01,6,"Wholesale and retail trade, accommodation and food services",594544.07,2014,9,577367.2433333333
2014-10-01,6,"Wholesale and retail trade, accommodation and food services",572894.43,2014,10,578812.0333333333
2014-11-01,6,"Wholesale and retail trade, accommodation and food services",580480.0,2014,11,582639.5
2014-12-01,6,"Wholesale and retail trade, accommodation and food services",617420.62,2014,12,590265.0166666667
2015-01-01,6,"Wholesale and retail trade, accommodation and food services",596617.62,2015,1,598172.7466666666
2015-02-01,6,"Wholesale and retail trade, accommodation and food services",587548.8,2015,2,600529.0133333333
2015-03-01,6,"Wholesale and retail trade, accommodation and food services",589918.64,2015,3,591361.6866666666
2015-04-01,6,"Wholesale and retail trade, accommodation and food services",595537.44,2015,4,591001.6266666666
2015-05-01,6,"Wholesale and retail trade, accommodation and food services",588671.47,2015,5,591375.85
2015-06-01,6,"Wholesale and retail trade, accommodation and food services",589071.19,2015,6,591093.3666666666
2015-07-01,6,"Wholesale and retail trade, accommodation and food services",635558.0,2015,7,604433.5533333332
2015-08-01,6,"Wholesale and retail trade, accommodation and food services",632627.88,2015,8,619085.69
2015-09-01,6,"Wholesale and retail trade, accommodation and food services",657867.77,2015,9,642017.8833333333
2015-10-01,6,"Wholesale and retail trade, accommodation and food services",631657.27,2015,10,640717.64
2015-11-01,6,"Wholesale and retail trade, accommodation and food services",635740.8,2015,11,641755.2799999999
2015-12-01,6,"Wholesale and retail trade, accommodation and food services",676258.43,2015,12,647885.5
2016-01-01,6,"Wholesale and retail trade, accommodation and food services",641407.27,2016,1,651135.5
2016-02-01,6,"Wholesale and retail trade, accommodation and food services",634590.93,2016,2,650752.21
2016-03-01,6,"Wholesale and retail trade, accommodation and food services",642146.43,2016,3,639381.5433333333
2016-04-01,6,"Wholesale and retail trade, accommodation and food services",640645.82,2016,4,639127.7266666666
2016-05-01,6,"Wholesale and retail trade, accommodation and food services",634088.44,2016,5,638960.23
2016-06-01,6,"Wholesale and retail trade, accommodation and food services",634979.2,2016,6,636571.1533333332
2016-07-01,6,"Wholesale and retail trade, accommodation and food services",674779.97,2016,7,647949.2033333333
2016-08-01,6,"Wholesale and retail trade, accommodation and food services",668437.72,2016,8,659398.9633333333
2016-09-01,6,"Wholesale and retail trade, accommodation and food services",696234.16,2016,9,679817.2833333333
2016-10-01,6,"Wholesale and retail trade, accommodation and food services",670102.24,2016,10,678258.0399999999
2016-11-01,6,"Wholesale and retail trade, accommodation and food services",675826.51,2016,11,680720.97
2016-12-01,6,"Wholesale and retail trade, accommodation and food services",721921.11,2016,12,689283.2866666666
2017-01-01,6,"Wholesale and retail trade, accommodation and food services",680173.7,2017,1,692640.44
2017-02-01,6,"Wholesale and retail trade, accommodation and food services",667947.4,2017,2,690014.07
2017-03-01,6,"Wholesale and retail trade, accommodation and food services",671321.09,2017,3,673147.3966666666
2017-04-01,6,"Wholesale and retail trade, accommodation and food services",673684.0,2017,4,670984.1633333332
2017-05-01,6,"Wholesale and retail trade, accommodation and food services",667828.39,2017,5,670944.4933333333
2017-06-01,6,"Wholesale and retail trade, accommodation and food services",665045.02,2017,6,668852.47
2017-07-01,6,"Wholesale and retail trade, accommodation and food services",676212.34,2017,7,669695.25
2017-08-01,6,"Wholesale and retail trade, accommodation and food services",679086.51,2017,8,673447.9566666665
2017-09-01,6,"Wholesale and retail trade, accommodation and food services",714307.92,2017,9,689868.9233333332
2017-10-01,6,"Wholesale and retail trade, accommodation and food services",677663.55,2017,10,690352.66
2017-11-01,6,"Wholesale and retail trade, accommodation and food services",686364.0,2017,11,692778.49
2017-12-01,6,"Wholesale and retail trade, accommodation and food services",726566.61,2017,12,696864.7199999999
2018-01-01,6,"Wholesale and retail trade, accommodation and food services",707207.2,2018,1,706712.6033333334
2018-02-01,6,"Wholesale and retail trade, accommodation and food services",695709.17,2018,2,709827.66
2018-03-01,6,"Wholesale and retail trade, accommodation and food services",701989.18,2018,3,701635.1833333332
2018-04-01,6,"Wholesale and retail trade, accommodation and food services",699179.45,2018,4,698959.2666666666
2018-05-01,6,"Wholesale and retail trade, accommodation and food services",696808.63,2018,5,699325.7533333333
2018-06-01,6,"Wholesale and retail trade, accommodation and food services",695089.18,2018,6,697025.7533333333
2018-07-01,6,"Wholesale and retail trade, accommodation and food services",708388.46,2018,7,700095.4233333333
2018-08-01,6,"Wholesale and retail trade, accommodation and food services",728919.54,2018,8,710799.06
2018-09-01,6,"Wholesale and retail trade, accommodation and food services",767436.12,2018,9,734914.7066666667
2018-10-01,6,"Wholesale and retail trade, accommodation and food services",740861.84,2018,10,745739.1666666666
2018-11-01,6,"Wholesale and retail trade, accommodation and food services",746558.09,2018,11,751618.6833333332
2018-12-01,6,"Wholesale and retail trade, accommodation and food services",863598.53,2018,12,783672.82
2019-01-01,6,"Wholesale and retail trade, accommodation and food services",826088.69,2019,1,812081.7699999999
2019-02-01,6,"Wholesale and retail trade, accommodation and food services",808582.41,2019,2,832756.5433333333
2019-03-01,6,"Wholesale and retail trade, accommodation and food services",801668.77,2019,3,812113.2899999999
2019-04-01,6,"Wholesale and retail trade, accommodation and food services",801181.89,2019,4,803811.0233333333
2019-05-01,6,"Wholesale and retail trade, accommodation and food services",793505.01,2019,5,798785.2233333333
2019-06-01,6,"Wholesale and retail trade, accommodation and food services",732799.57,2019,6,775828.8233333332
2019-07-01,6,"Wholesale and retail trade, accommodation and food services",804575.76,2019,7,776960.1133333333
2019-08-01,6,"Wholesale and retail trade, accommodation and food services",799692.51,2019,8,779022.6133333333
2019-09-01,6,"Wholesale and retail trade, accommodation and food services",840031.34,2019,9,814766.5366666666
2019-10-01,6,"Wholesale and retail trade, accommodation and food services",803511.85,2019,10,814411.8999999999
2019-11-01,6,"Wholesale and retail trade, accommodation and food services",809434.29,2019,11,817659.16
2019-12-01,6,"Wholesale and retail trade, accommodation and food services",866685.35,2019,12,826543.8300000001
2020-01-01,6,"Wholesale and retail trade, accommodation and food services",869081.8,2020,1,848400.48
2020-02-01,6,"Wholesale and retail trade, accommodation and food services",853829.0,2020,2,863198.7166666667
2020-03-01,6,"Wholesale and retail trade, accommodation and food services",878012.44,2020,3,866974.4133333332
2020-04-01,6,"Wholesale and retail trade, accommodation and food services",885844.14,2020,4,872561.86
2020-05-01,6,"Wholesale and retail trade, accommodation and food services",869240.66,2020,5,877699.0800000001
2020-06-01,6,"Wholesale and retail trade, accommodation and food services",865874.11,2020,6,873652.9700000001
2020-07-01,6,"Wholesale and retail trade, accommodation and food services",868622.83,2020,7,867912.5333333332
2020-08-01,6,"Wholesale and retail trade, accommodation and food services",871272.29,2020,8,868589.7433333332
2020-09-01,6,"Wholesale and retail trade, accommodation and food services",916005.6,2020,9,885300.2399999999
2020-10-01,6,"Wholesale and retail trade, accommodation and food services",868103.89,2020,10,885127.2599999999
2020-11-01,6,"Wholesale and retail trade, accommodation and food services",874327.52,2020,11,886145.6699999999
2020-12-01,6,"Wholesale and retail trade, accommodation and food services",925548.3,2020,12,889326.57
2021-01-01,6,"Wholesale and retail trade, accommodation and food services",894877.08,2021,1,898250.9666666667
2021-02-01,6,"Wholesale and retail trade, accommodation and food services",876872.1,2021,2,899099.1599999998
2021-03-01,6,"Wholesale and retail trade, accommodation and food services",899681.4,2021,3,890476.86
2021-04-01,6,"Wholesale and retail trade, accommodation and food services",892470.94,2021,4,889674.8133333334
2021-05-01,6,"Wholesale and retail trade, accommodation and food services",882358.19,2021,5,891503.5099999999
2021-06-01,6,"Wholesale and retail trade, accommodation and food services",897720.78,2021,6,890849.9699999999
2021-07-01,6,"Wholesale and retail trade, accommodation and food services",919894.33,2021,7,899991.1
2021-08-01,6,"Wholesale and retail trade, accommodation and food services",911763.69,2021,8,909792.9333333332
2021-09-01,6,"Wholesale and retail trade, accommodation and food services",947993.49,2021,9,926550.5033333333
2021-10-01,6,"Wholesale and retail trade, accommodation and food services",915419.63,2021,10,925058.9366666665
2021-11-01,6,"Wholesale and retail trade, accommodation and food services",929934.22,2021,11,931115.7799999999
2021-12-01,6,"Wholesale and retail trade, accommodation and food services",999666.01,2021,12,948339.9533333333
2022-01-01,6,"Wholesale and retail trade, accommodation and food services",962524.89,2022,1,964041.7066666667
2022-02-01,6,"Wholesale and retail trade, accommodation and food services",948193.72,2022,2,970128.2066666667
2022-03-01,6,"Wholesale and retail trade, accommodation and food services",978429.49,2022,3,963049.3666666666
2022-04-01,6,"Wholesale and retail trade, accommodation and food services",970962.7,2022,4,965861.9699999999
2022-05-01,6,"Wholesale and retail trade, accommodation and food services",1004251.32,2022,5,984547.8366666666
2022-06-01,6,"Wholesale and retail trade, accommodation and food services",1003901.2,2022,6,993038.4066666666
2022-07-01,6,"Wholesale and retail trade, accommodation and food services",1019476.3,2022,7,1009209.6066666666
