index,date,Wage_Date,MIP_sector_id,MIP_sector_name,Avg_Taxable_Income,year,month,Avg_Taxable_Income_MA3,Avg_Taxable_Income_MA3_sa,Avg_Taxable_Income_MA3_trend
172,2022-07-01,2022-07-01,4,"Electricity, gas, water and waste management",1456838.43,2022,7,1433150.3499999996,1452149.4063796548,1440992.5963888888
173,2022-08-01,2022-08-01,4,"Electricity, gas, water and waste management",1475649.7,2022,8,1447445.53,1463486.280190419,1442369.9513888885
174,2022-09-01,2022-09-01,4,"Electricity, gas, water and waste management",1550864.2,2022,9,1494450.7766666666,1489312.6666293486,1440160.9341666666
175,2022-10-01,2022-10-01,4,"Electricity, gas, water and waste management",1481722.59,2022,10,1502745.4966666668,1499183.9206157664,1437790.6468055553
176,2022-11-01,2022-11-01,4,"Electricity, gas, water and waste management",1523505.68,2022,11,1518697.49,1519230.5617615997,1435871.2625
177,2022-12-01,2022-12-01,4,"Electricity, gas, water and waste management",1413680.89,2022,12,1472969.7199999997,1464549.0873605576,1434912.1615277778
178,2023-01-01,2023-01-01,4,"Electricity, gas, water and waste management",1380147.17,2023,1,1439111.2466666664,1419356.9145133353,1434037.5654166667
179,2023-02-01,2023-02-01,4,"Electricity, gas, water and waste management",1348321.09,2023,2,1380716.3833333333,1354114.3463102106,1432169.5931944447
180,2023-03-01,2023-03-01,4,"Electricity, gas, water and waste management",1368226.58,2023,3,1365564.9466666665,1358127.2546175022,1429009.3641666668
181,2023-04-01,2023-04-01,4,"Electricity, gas, water and waste management",1381788.29,2023,4,1366111.9866666666,1369850.4326122939,1424889.7088888888
182,2023-05-01,2023-05-01,4,"Electricity, gas, water and waste management",1421729.1,2023,5,1390581.3233333335,1400399.1549126413,1420066.1820833331
183,2023-06-01,2023-06-01,4,"Electricity, gas, water and waste management",1412702.3,2023,6,1405406.5633333332,1427191.7874300024,1417265.1437499998
184,2023-07-01,2023-07-01,4,"Electricity, gas, water and waste management",1414013.48,2023,7,1416148.2933333332,1435147.3497129884,1419542.4015277778
185,2023-08-01,2023-08-01,4,"Electricity, gas, water and waste management",1432132.98,2023,8,1419616.2533333332,1435657.003523752,1427229.19
186,2023-09-01,2023-09-01,4,"Electricity, gas, water and waste management",1493157.21,2023,9,1446434.5566666666,1441296.4466293487,1437530.016388889
187,2023-10-01,2023-10-01,4,"Electricity, gas, water and waste management",1430379.78,2023,10,1451889.99,1448328.4139490996,1447267.5647222223
188,2023-11-01,2023-11-01,4,"Electricity, gas, water and waste management",1437828.07,2023,11,1453788.3533333333,1454321.425094933,1455945.2341666666
189,2023-12-01,2023-12-01,4,"Electricity, gas, water and waste management",1543753.96,2023,12,1470653.9366666665,1462233.3040272244,1463279.8427777777
190,2024-01-01,2024-01-01,4,"Electricity, gas, water and waste management",1506661.62,2024,1,1496081.2166666666,1476326.8845133355,1470366.5743055553
191,2024-02-01,2024-02-01,4,"Electricity, gas, water and waste management",1474272.43,2024,2,1508229.3366666667,1481627.299643544,1478290.6322222222
192,2024-03-01,2024-03-01,4,"Electricity, gas, water and waste management",1474881.43,2024,3,1485271.8266666664,1477834.134617502,1487705.7291666665
193,2024-04-01,2024-04-01,4,"Electricity, gas, water and waste management",1491164.94,2024,4,1480106.2666666666,1483844.712612294,1498000.3674999997
194,2024-05-01,2024-05-01,4,"Electricity, gas, water and waste management",1488506.96,2024,5,1484851.11,1494668.941579308,1508648.1065277779
195,2024-06-01,2024-06-01,4,"Electricity, gas, water and waste management",1481830.25,2024,6,1487167.383333333,1508952.6074300022,1523430.2831944444
196,2024-07-01,2024-07-01,4,"Electricity, gas, water and waste management",1543069.88,2024,7,1504469.03,1523468.0863796552,1545108.9602777776
197,2024-08-01,2024-08-01,4,"Electricity, gas, water and waste management",1539518.59,2024,8,1521472.9066666665,1537513.6568570854,1573621.7244444445
198,2024-09-01,2024-09-01,4,"Electricity, gas, water and waste management",1629032.22,2024,9,1570540.2299999997,1565402.1199626818,1605567.6006944443
199,2024-10-01,2024-10-01,4,"Electricity, gas, water and waste management",1556016.1,2024,10,1574855.6366666667,1571294.0606157663,
200,2024-11-01,2024-11-01,4,"Electricity, gas, water and waste management",1574057.01,2024,11,1586368.4433333334,1586901.515094933,
201,2024-12-01,2024-12-01,4,"Electricity, gas, water and waste management",1948465.15,2024,12,1692846.0866666667,1684425.4540272246,
202,2025-01-01,2025-01-01,4,"Electricity, gas, water and waste management",1860009.79,2025,1,1794177.3166666664,1774422.9845133354,
203,2025-02-01,2025-02-01,4,"Electricity, gas, water and waste management",1874843.79,2025,2,1894439.576666667,1867837.5396435442,
204,2025-03-01,2025-03-01,4,"Electricity, gas, water and waste management",1862434.27,2025,3,1865762.6166666665,1858324.9246175021,
0,2008-03-01,2008-03-01,5,Construction,416493.87,2008,3,408249.2166666666,415251.9912990621,
1,2008-04-01,2008-04-01,5,Construction,416072.17,2008,4,415172.74666666664,421662.17352128436,
2,2008-05-01,2008-05-01,5,Construction,418753.12,2008,5,417106.38666666666,420439.776047326,
3,2008-06-01,2008-06-01,5,Construction,417455.28,2008,6,417426.8566666667,424362.5942591316,
4,2008-07-01,2008-07-01,5,Construction,425735.84,2008,7,420648.0800000001,426344.6828007983,
5,2008-08-01,2008-08-01,5,Construction,411292.4,2008,8,418161.17333333334,424059.2745803122,
6,2008-09-01,2008-09-01,5,Construction,427177.52,2008,9,421401.92,414421.3527155246,422600.27083333326
7,2008-10-01,2008-10-01,5,Construction,423573.19,2008,10,420681.0366666667,416289.9823841317,424243.1665277777
8,2008-11-01,2008-11-01,5,Construction,421690.98,2008,11,424147.23,420173.8968198954,425754.24763888883
9,2008-12-01,2008-12-01,5,Construction,447357.25,2008,12,430873.80666666664,424085.5371671177,427226.71861111105
10,2009-01-01,2009-01-01,5,Construction,427287.95,2009,1,432112.06000000006,424208.4918546177,428502.9784722222
11,2009-02-01,2009-02-01,5,Construction,428935.18,2009,2,434526.7933333334,429207.553217465,429773.2034722221
12,2009-03-01,2009-03-01,5,Construction,432700.18,2009,3,429641.10333333333,436643.8779657288,431370.33597222215
13,2009-04-01,2009-04-01,5,Construction,437995.71,2009,4,433210.3566666667,439699.7835212844,433242.43152777775
14,2009-05-01,2009-05-01,5,Construction,435308.28,2009,5,435334.7233333334,438668.1127139927,435186.49666666664
15,2009-06-01,2009-06-01,5,Construction,430309.48,2009,6,434537.8233333333,441473.5609257982,437233.7884722222
16,2009-07-01,2009-07-01,5,Construction,436884.29,2009,7,434167.35000000003,439863.9528007983,439503.3658333332
17,2009-08-01,2009-08-01,5,Construction,438188.14,2009,8,435127.3033333334,441025.40458031226,441939.07194444444
18,2009-09-01,2009-09-01,5,Construction,453228.48,2009,9,442766.97000000003,435786.40271552466,444396.0087499999
19,2009-10-01,2009-10-01,5,Construction,441322.22,2009,10,444246.27999999997,439855.225717465,447022.41361111106
20,2009-11-01,2009-11-01,5,Construction,447167.95,2009,11,447239.55,443266.21681989543,449941.6823611111
21,2009-12-01,2009-12-01,5,Construction,482259.3,2009,12,456916.49,450128.22050045105,452898.04902777774
22,2010-01-01,2010-01-01,5,Construction,452190.45,2010,1,460539.23333333334,452635.665187951,455671.9918055555
23,2010-02-01,2010-02-01,5,Construction,459219.95,2010,2,464556.5666666667,459237.3265507983,458189.3922222222
24,2010-03-01,2010-03-01,5,Construction,464323.04,2010,3,458577.8133333333,465580.5879657288,460834.7561111111
25,2010-04-01,2010-04-01,5,Construction,478379.1,2010,4,467307.36333333334,473796.79018795106,463880.35541666666
26,2010-05-01,2010-05-01,5,Construction,471198.36,2010,5,471300.1666666667,474633.556047326,467293.0180555556
27,2010-06-01,2010-06-01,5,Construction,458998.08,2010,6,469525.18,476460.9175924649,471277.6152777778
28,2010-07-01,2010-07-01,5,Construction,467067.42,2010,7,465754.62000000005,471451.2228007983,476024.6226388889
29,2010-08-01,2010-08-01,5,Construction,465807.43,2010,8,463957.6433333333,469855.74458031217,481451.59430555557
30,2010-09-01,2010-09-01,5,Construction,499401.24,2010,9,477425.3633333333,470444.7960488579,487053.39472222223
31,2010-10-01,2010-10-01,5,Construction,482838.14,2010,10,482682.27,478291.21571746503,492326.7326388889
32,2010-11-01,2010-11-01,5,Construction,489883.01,2010,11,490707.4633333334,486734.1301532288,497346.1069444444
33,2010-12-01,2010-12-01,5,Construction,554515.58,2010,12,509078.91,502290.64050045103,502385.26708333334
34,2011-01-01,2011-01-01,5,Construction,522516.38,2011,1,522304.99,514401.42185461766,507745.61208333337
35,2011-02-01,2011-02-01,5,Construction,522082.43,2011,2,533038.13,527718.8898841316,513604.20972222224
36,2011-03-01,2011-03-01,5,Construction,529019.57,2011,3,524539.46,531542.2346323954,519833.1768055555
37,2011-04-01,2011-04-01,5,Construction,532615.48,2011,4,527905.8266666667,534395.2535212843,526033.9412499999
38,2011-05-01,2011-05-01,5,Construction,531865.01,2011,5,531166.6866666666,534500.076047326,531820.8887499999
39,2011-06-01,2011-06-01,5,Construction,527315.02,2011,6,530598.5033333334,537534.2409257983,536770.1643055555
40,2011-07-01,2011-07-01,5,Construction,540808.7,2011,7,533329.5766666667,539026.1794674649,540373.3516666666
41,2011-08-01,2011-08-01,5,Construction,542843.37,2011,8,536989.03,542887.1312469789,542596.5127777776
42,2011-09-01,2011-09-01,5,Construction,578015.49,2011,9,553889.1866666666,546908.6193821912,543923.25375
43,2011-10-01,2011-10-01,5,Construction,544251.52,2011,10,555036.7933333333,550645.7390507984,545212.3951388889
44,2011-11-01,2011-11-01,5,Construction,549452.03,2011,11,557239.68,553266.3468198956,546874.9743055556
45,2011-12-01,2011-12-01,5,Construction,590284.37,2011,12,561329.3066666668,554541.0371671178,548742.9880555555
46,2012-01-01,2012-01-01,5,Construction,529856.87,2012,1,556531.0900000001,548627.5218546177,551408.1337499999
47,2012-02-01,2012-02-01,5,Construction,536362.45,2012,2,552167.8966666667,546848.6565507983,555447.6055555557
48,2012-03-01,2012-03-01,5,Construction,545535.11,2012,3,537251.4766666667,544254.2512990622,560815.1673611113
49,2012-04-01,2012-04-01,5,Construction,556502.05,2012,4,546133.2033333333,552622.6301879509,566871.7377777778
50,2012-05-01,2012-05-01,5,Construction,556486.47,2012,5,552841.2100000001,556174.5993806594,572560.9536111112
51,2012-06-01,2012-06-01,5,Construction,548280.41,2012,6,553756.31,560692.047592465,577489.5774999999
52,2012-07-01,2012-07-01,5,Construction,617638.92,2012,7,574135.2666666667,579831.869467465,582423.5134722221
53,2012-08-01,2012-08-01,5,Construction,613472.66,2012,8,593130.6633333334,599028.7645803123,588490.4330555556
54,2012-09-01,2012-09-01,5,Construction,648595.53,2012,9,626569.0366666667,619588.4693821913,596136.9762500001
55,2012-10-01,2012-10-01,5,Construction,621075.71,2012,10,627714.6333333334,623323.5790507984,604618.8090277778
56,2012-11-01,2012-11-01,5,Construction,593637.82,2012,11,621103.02,617129.6868198955,613098.2561111111
57,2012-12-01,2012-12-01,5,Construction,632545.29,2012,12,615752.94,608964.670500451,621559.5722222223
58,2013-01-01,2013-01-01,5,Construction,635382.65,2013,1,620521.92,612618.3518546177,629346.3469444445
59,2013-02-01,2013-02-01,5,Construction,633421.47,2013,2,633783.1366666667,628463.8965507983,636129.2447222222
60,2013-03-01,2013-03-01,5,Construction,648655.7,2013,3,639153.2733333333,646156.0479657288,641543.1369444445
61,2013-04-01,2013-04-01,5,Construction,661309.01,2013,4,647795.3933333333,654284.820187951,645462.0729166665
62,2013-05-01,2013-05-01,5,Construction,654092.54,2013,5,654685.75,658019.1393806593,648789.1026388888
63,2013-06-01,2013-06-01,5,Construction,649548.52,2013,6,654983.3566666668,661919.0942591317,652308.8973611109
64,2013-07-01,2013-07-01,5,Construction,675731.38,2013,7,659790.8133333334,665487.4161341316,656151.3661111111
65,2013-08-01,2013-08-01,5,Construction,685514.09,2013,8,670264.6633333333,676162.7645803122,659376.1233333333
66,2013-09-01,2013-09-01,5,Construction,676859.88,2013,9,679368.4500000001,672387.8827155246,661414.557638889
67,2013-10-01,2013-10-01,5,Construction,644535.08,2013,10,668969.6833333333,664578.6290507984,662662.3115277777
68,2013-11-01,2013-11-01,5,Construction,657695.09,2013,11,659696.6833333332,655723.3501532287,663570.7027777777
69,2013-12-01,2013-12-01,5,Construction,682672.88,2013,12,661634.35,654846.080500451,664277.3150000001
70,2014-01-01,2014-01-01,5,Construction,660211.31,2014,1,666859.7600000001,658956.1918546178,664492.937361111
71,2014-02-01,2014-02-01,5,Construction,651634.22,2014,2,664839.4700000001,659520.2298841317,663748.3475
72,2014-03-01,2014-03-01,5,Construction,659212.56,2014,3,657019.3633333334,664022.1379657289,662576.2027777779
73,2014-04-01,2014-04-01,5,Construction,668779.41,2014,4,659875.3966666668,666364.8235212845,662003.7072222222
74,2014-05-01,2014-05-01,5,Construction,665229.44,2014,5,664407.1366666667,667740.526047326,662507.3402777779
75,2014-06-01,2014-06-01,5,Construction,652653.14,2014,6,662220.6633333333,669156.4009257982,663558.3681944446
76,2014-07-01,2014-07-01,5,Construction,655302.75,2014,7,657728.4433333334,663425.0461341316,664459.9093055556
77,2014-08-01,2014-08-01,5,Construction,655414.74,2014,8,654456.8766666667,660354.9779136456,665251.5654166668
78,2014-09-01,2014-09-01,5,Construction,690416.8,2014,9,667044.7633333334,660064.196048858,666048.2226388889
79,2014-10-01,2014-10-01,5,Construction,656828.89,2014,10,667553.4766666667,663162.4223841317,666903.1702777777
80,2014-11-01,2014-11-01,5,Construction,672354.56,2014,11,673200.0833333335,669226.750153229,667724.3327777776
81,2014-12-01,2014-12-01,5,Construction,690883.41,2014,12,673355.62,666567.350500451,668505.0605555555
82,2015-01-01,2015-01-01,5,Construction,667088.46,2015,1,676775.4766666667,668871.9085212843,669784.7159722222
83,2015-02-01,2015-02-01,5,Construction,663798.63,2015,2,673923.5,668604.2598841316,671870.9270833335
84,2015-03-01,2015-03-01,5,Construction,670278.23,2015,3,667055.1066666666,674057.881299062,674483.305
85,2015-04-01,2015-04-01,5,Construction,676998.33,2015,4,670358.3966666666,676847.8235212843,677200.9470833334
86,2015-05-01,2015-05-01,5,Construction,673619.55,2015,5,673632.0366666667,676965.4260473261,679711.3109722221
87,2015-06-01,2015-06-01,5,Construction,664581.81,2015,6,671733.2300000001,678668.967592465,682206.1443055555
88,2015-07-01,2015-07-01,5,Construction,698581.46,2015,7,678927.6066666668,684624.209467465,684538.3120833334
89,2015-08-01,2015-08-01,5,Construction,686817.07,2015,8,683326.7799999999,689224.8812469788,686621.2430555556
90,2015-09-01,2015-09-01,5,Construction,717217.26,2015,9,700871.93,693891.3627155246,688526.35625
91,2015-10-01,2015-10-01,5,Construction,692814.83,2015,10,698949.72,694558.665717465,690138.5922222222
92,2015-11-01,2015-11-01,5,Construction,696125.63,2015,11,702052.5733333334,698079.2401532289,691468.0230555555
93,2015-12-01,2015-12-01,5,Construction,724196.93,2015,12,704379.13,697590.8605004511,692533.2827777779
94,2016-01-01,2016-01-01,5,Construction,684849.42,2016,1,701723.9933333333,693820.425187951,693515.5418055556
95,2016-02-01,2016-02-01,5,Construction,687849.63,2016,2,698965.3266666668,693646.0865507984,694616.8173611113
96,2016-03-01,2016-03-01,5,Construction,690508.94,2016,3,687735.9966666667,694738.7712990622,695779.469861111
97,2016-04-01,2016-04-01,5,Construction,686754.94,2016,4,688371.17,694860.5968546177,697009.3976388888
98,2016-05-01,2016-05-01,5,Construction,685312.93,2016,5,687525.6033333334,690858.9927139927,698512.525
99,2016-06-01,2016-06-01,5,Construction,678149.82,2016,6,683405.8966666666,690341.6342591315,700392.2954166667
100,2016-07-01,2016-07-01,5,Construction,709024.72,2016,7,690829.1566666666,696525.7594674649,702642.6494444445
101,2016-08-01,2016-08-01,5,Construction,706392.99,2016,8,697855.8433333334,703753.9445803122,704961.2084722223
102,2016-09-01,2016-09-01,5,Construction,727321.87,2016,9,714246.5266666667,707265.9593821913,707272.5804166667
103,2016-10-01,2016-10-01,5,Construction,711565.31,2016,10,715093.3900000001,710702.3357174651,709871.3443055557
